"GEOID","CRF1","CRF2","CRF3","CL1","CL2","highsec","medsec","datasec","areasec","usgsdw_sum","oswcrdw_sum","CRF4","oswcr_per","usgs_per","wq_score","wq_per","datacov"
"060770015004",3,4,2.8,"ALPHA; U; TCPR123","AS; U; NO3N; TCE",2,0,3,3,8.08,25,66.67,72,57,352,79,100
"060770016001",3,4,3.05,"ALPHA; TCPR123; U","AS; U; TCE; NO3N",4,0,4,4,9.41,18,100,67,59,530.5,89,100
"060770016002",3,3,3.36,"TCPR123; ALPHA; U","AS; NO3N; TCE",1,0,1,1,3.59,5,100,45,44,483.63,88,100
"060770017001",2,2,2.77,"TCPR123; NO3N","NO3N; TCE",3,0,4,4,14.14,56,75,81,64,245.79,68,100
"060770017002",2,2,3.35,"TCPR123; NO3N","TCE; NO3N",2,0,2,2,38.58,10,100,58,76,333.49,78,100
"060770017003",3,3,3.36,"TCPR123; ALPHA; U","AS; TCE; NO3N",2,0,2,2,9.34,8,100,54,59,483.63,88,100
"060770018001",5,3,3.42,"TCPR123; AS; ALPHA; U; NO3N","AS; NO3N; TCE",4,0,4,4,162.71,25,100,72,88,684.23,94,100
"060770018002",4,3,3.45,"TCPR123; AS; ALPHA; U","AS; NO3N; TCE",3,0,3,3,6.56,18,100,67,54,584.49,91,100
"060770019001",1,0,1.53,"AS","",2,0,2,2,8.98,23,100,71,58,115.26,42,100
"060770019002",4,3,2.91,"AS; TCPR123; ALPHA; U","AS; NO3N; TCE",4,0,4,4,8.72,38,100,77,58,579.12,91,100
"060770019003",1,0,1.52,"AS","",1,0,1,1,31.16,2,100,28,74,115.17,42,100
"060770019004",1,0,1.53,"AS","",2,0,2,2,88.93,23,100,71,84,115.26,42,100
"060770020001",2,2,2.93,"AS; TCPR123","NO3N; TCE",2,0,2,2,64.33,31,100,75,81,329.26,78,100
"060770020002",2,2,2.93,"AS; TCPR123","NO3N; TCE",2,0,2,2,4.25,31,100,75,47,329.26,78,100
"060770020003",1,0,1.66,"AS","",2,0,2,2,65.79,34,100,76,81,116.57,43,100
"060770021001",1,0,1.65,"AS","",2,0,2,2,77.46,33,100,75,83,116.54,43,100
"060770021002",1,0,1.74,"AS","",4,0,4,4,205.52,66,100,83,89,117.42,43,100
"060770021003",2,0,1.81,"AS; TCPR123","",3,0,3,3,131.06,59,100,82,86,218.1,64,100
"060770022011",1,0,1.76,"AS","",3,0,3,3,28.73,9,100,56,73,117.58,43,100
"060770022012",1,0,1.8,"AS","",2,0,2,2,2.44,7,100,52,38,118.05,43,100
"060770022021",1,0,1.73,"AS","",4,0,4,4,132.51,40,100,77,86,117.29,43,100
"060770022022",2,0,1.86,"AS; TCPR123","",3,0,3,3,205.16,44,100,78,89,218.63,64,100
"060770022023",2,0,1.82,"AS; TCPR123","",4,0,4,4,91.25,46,100,79,84,218.23,64,100
"060770023001",1,0,2.08,"AS","",2,0,2,2,0.78,9,100,56,23,120.77,44,100
"060770023002",1,1,1.89,"AS","AS",5,1,6,6,13.62,40,91.67,77,64,154.8,51,100
"060770023003",1,0,2.06,"AS","",1,0,1,1,0.35,4,100,41,16,120.63,44,100
"060770024011",1,0,2.42,"AS","",2,0,2,2,0.2,13,100,63,12,124.22,46,100
"060770024012",1,0,2.42,"AS","",2,0,2,2,2.62,13,100,63,39,124.22,46,100
"060770024013",1,0,2.39,"AS","",4,0,4,4,7.12,27,100,73,55,123.88,45,100
"060770024021",1,0,2.05,"AS","",4,0,4,4,30.65,30,100,74,74,120.55,44,100
"060770024022",1,0,2,"AS","",2,0,2,2,1.69,17,100,67,33,119.97,44,100
"060770025031",1,0,2.78,"AS","",4,0,4,4,24.12,13,100,63,71,127.8,46,100
"060770025032",1,0,2.78,"AS","",2,0,2,2,1.83,3,100,35,34,127.8,46,100
"060770025041",1,0,2.78,"AS","",2,0,2,2,3.04,3,100,35,41,127.8,46,100
"060770025042",1,0,2.78,"AS","",2,0,2,2,1.13,3,100,35,27,127.8,46,100
"060770027011",3,2,3.48,"AS; TCPR123; NO3N","NO3N; TCE",2,0,4,4,106.52,49,50,79,85,217.41,64,100
"060770027012",2,2,3.62,"AS; TCPR123","NO3N; TCE",1,0,2,2,10.31,23,50,71,60,168.11,57,100
"060770027013",2,2,3.62,"AS; TCPR123","NO3N; TCE",1,0,2,2,12.96,23,50,71,63,168.11,57,100
"060770027014",2,3,2.4,"AS; TCPR123","AS; NO3N; TCE",4,0,5,5,130.14,68,80,83,86,299.21,74,100
"060770027021",1,1,2.15,"AS","AS",1,0,2,2,27.79,28,50,74,72,85.76,33,100
"060770027022",1,1,1.97,"AS","AS",2,0,3,3,26.34,41,66.67,78,72,113.11,41,100
"060770027023",1,1,1.79,"AS","AS",3,1,5,5,169.93,70,70,83,88,117.55,43,100
"060770028001",2,2,1.72,"AS; TCPR123","AS; NO3N",5,2,7,7,193.3,93,85.71,86,89,271.85,71,100
"060770028002",2,2,1.67,"AS; TCPR123","AS; NO3N",3,1,4,4,397.61,31,87.5,75,93,277.12,72,100
"060770031061",2,0,2.67,"CR; AS","",2,0,4,4,0.15,5,50,45,10,113.35,41,100
"060770031062",2,0,2.14,"CR; AS","",2,0,2,2,2.73,3,100,35,39,221.37,65,100
"060770031063",2,0,3.34,"CR; AS","",4,0,4,4,1.83,5,100,45,34,233.38,66,100
"060770031081",2,0,2.17,"CR; AS","",1,0,2,2,0.12,3,50,35,9,110.85,39,100
"060770031083",2,0,1.88,"CR; AS","",2,0,2,2,2.45,4,100,41,38,218.77,65,100
"060770031091",2,0,2.14,"CR; AS","",2,0,2,2,35.15,3,100,35,75,221.37,65,100
"060770031092",3,0,1.37,"AS; CR; NO3N","",2,0,2,2,92.77,4,100,41,84,313.73,75,100
"060770031093",3,0,1.37,"AS; CR; NO3N","",2,0,2,2,12.12,4,100,41,62,313.73,75,100
"060770031094",2,0,3.4,"CR; AS","",3,0,3,3,19.67,3,100,35,69,234.05,67,100
"060770031101",3,0,1.14,"AS; CR; NO3N","",1,0,1,1,34.6,4,100,41,75,311.39,74,100
"060770031102",3,0,1.28,"AS; CR; NO3N","",2,0,2,2,4.72,5,100,45,48,312.79,75,100
"060770031103",3,0,1.14,"AS; CR; NO3N","",1,0,1,1,7.42,4,100,41,56,311.39,74,100
"060770031111",3,0,2.26,"CR; AS; NO3N","",4,0,4,4,8.81,5,100,45,58,322.62,77,100
"060770031112",3,0,2.29,"CR; AS; NO3N","",3,0,4,4,6.75,12,75,61,54,242.14,67,100
"060770031122",3,0,2.97,"CR; AS; NO3N","",2,0,2,2,1.61,1,100,17,32,329.73,78,100
"060770031131",3,0,1.66,"AS; CR; NO3N","",3,0,4,4,39.39,16,75,66,76,237.41,67,100
"060770031132",3,0,1.69,"AS; CR; NO3N","",2,0,2,2,15.28,5,100,45,66,316.87,76,100
"060770031133",3,0,2.92,"CR; AS; NO3N","",4,0,4,4,17.95,7,100,52,68,329.2,78,100
"060770031134",3,0,2.92,"CR; AS; NO3N","",4,0,4,4,2.39,7,100,52,37,329.2,78,100
"060770031141",2,0,4.59,"CR; AS","",3,0,4,5,0.4,6,60,49,17,147.57,51,80
"060770031142",2,0,4.59,"CR; AS","",3,0,3,3,1.87,3,100,35,34,245.94,68,100
"060770031143",2,0,4.2,"CR; AS","",4,0,4,6,1.96,8,66.67,54,35,161.3,53,66.67
"060770031144",2,0,4.15,"CR; AS","",2,0,2,4,1.08,8,50,54,27,120.76,44,50
"060770032031",3,1,1.34,"AS; CR; NO3N","NO3N",3,1,4,4,168.83,53,87.5,80,88,317.95,76,100
"060770032032",1,1,2.07,"AS","NO3N",1,1,2,2,37.5,3,75,35,76,128.04,47,100
"060770032051",4,1,1.32,"CR; AS; TCPR123; NO3N","NO3N",2,1,3,3,82.35,67,83.33,83,83,386.04,82,100
"060770032052",3,1,1.37,"CR; AS; TCPR123","NO3N",1,1,2,2,46.15,21,75,69,78,272.76,72,100
"060770032053",1,1,1.19,"NO3N","NO3N",1,1,2,2,44.3,49,75,79,78,121.45,45,100
"060770032081",3,1,1.37,"CR; AS; TCPR123","NO3N",1,1,5,5,12.95,31,30,75,63,109.11,38,100
"060770032082",3,1,1.37,"CR; AS; TCPR123","NO3N",1,2,4,4,37.61,33,50,75,76,181.84,59,100
"060770032083",3,0,1.37,"CR; AS; TCPR123","",1,0,2,2,46.9,22,50,70,78,156.84,52,100
"060770032084",3,1,1.37,"CR; AS; TCPR123","NO3N",1,1,2,2,71.9,24,75,71,82,272.76,72,100
"060770032091",3,1,1.37,"CR; AS; TCPR123","NO3N",1,1,2,2,17.35,24,75,71,67,272.76,72,100
"060770032092",0,1,0,"","NO3N",0,1,1,1,19.03,6,50,49,68,25,14,100
"060770032093",4,1,1.32,"CR; AS; TCPR123; NO3N","NO3N",2,2,4,4,46.27,73,75,84,78,347.44,79,100
"060770032101",3,2,1.35,"CR; AS; TCPR123","AS; NO3N",2,2,4,4,24.87,25,75,72,71,310.12,74,100
"060770032102",3,1,1.37,"CR; AS; TCPR123","NO3N",1,1,2,2,74.36,21,75,69,82,272.76,72,100
"060770032131",0,1,0,"","AS",0,1,1,1,1.73,3,50,35,33,25,14,100
"060770032132",3,1,1.37,"CR; AS; TCPR123","AS",1,1,2,2,19.36,21,75,69,69,272.76,72,100
"060770032133",3,1,1.37,"CR; AS; TCPR123","AS",1,1,2,2,25.42,21,75,70,72,272.76,72,100
"060770032134",3,1,1.37,"CR; AS; TCPR123","AS",1,1,2,2,13.07,21,75,70,64,272.76,72,100
"060770032141",3,2,1.37,"CR; AS; TCPR123","AS; BA",1,2,4,4,3.28,27,50,73,42,206.84,62,100
"060770032142",3,1,1.37,"CR; AS; TCPR123","AS",1,1,2,2,4.74,21,75,70,48,272.76,72,100
"060770032151",3,2,1.56,"CR; AS; BA","AS; BA",6,2,12,15,120.13,16,46.67,66,86,193.95,61,80
"060770032152",2,0,1.88,"CR; AS","",2,0,2,2,0.02,4,100,41,3,218.77,65,100
"060770032153",1,1,1.29,"AS","AS",1,1,2,2,3.15,4,75,41,42,122.2,45,100
"060770032161",3,2,1.69,"CR; AS; TCPR123","AS; NO3N",4,2,6,6,10.51,28,83.33,74,61,347.39,79,100
"060770032171",1,1,1.29,"AS","AS",1,1,2,2,0.07,4,75,41,7,122.2,45,100
"060770033051",1,0,1.19,"NO3N","",1,0,1,1,0.39,4,100,41,17,111.94,39,100
"060770033052",1,0,1.19,"NO3N","",1,0,2,2,0.12,11,50,60,9,55.97,23,100
"060770033053",3,0,1.27,"AS; CR; NO3N","",3,0,4,4,5.72,16,75,66,51,234.5,67,100
"060770033061",1,1,1.19,"NO3N","NO3N",1,0,2,2,5.3,46,50,79,50,80.97,31,100
"060770033062",1,0,1.19,"NO3N","",1,0,2,2,0.4,4,50,41,17,55.97,23,100
"060770033071",3,1,1.15,"AS; CR; NO3N","NO3N",2,0,3,3,10.75,50,66.67,80,61,241.02,67,100
"060770033072",3,1,1.16,"AS; CR; NO3N","NO3N",3,0,4,4,4.16,54,75,81,46,271.21,71,100
"060770033073",3,0,1.15,"AS; CR; NO3N","",2,0,2,2,5.65,8,100,54,51,311.53,74,100
"060770033081",3,0,1.42,"AS; CR; NO3N","",1,0,2,2,3.82,8,50,54,45,157.09,52,100
"060770033101",1,1,1.19,"NO3N","NO3N",1,0,1,1,12.68,46,100,79,63,161.94,54,100
"060770033102",1,1,1.19,"NO3N","NO3N",1,0,2,2,14.88,46,50,79,65,80.97,31,100
"060770033111",1,1,1.19,"NO3N","NO3N",1,1,4,4,18.28,52,37.5,80,68,60.73,27,100
"060770033112",1,1,1.19,"NO3N","NO3N",1,1,2,2,20.44,52,75,80,69,121.45,45,100
"060770034031",2,1,1.28,"CR; AS","NO3N",1,2,6,6,21.77,10,33.33,58,70,87.62,34,100
"060770034033",2,0,1.28,"CR; AS","",1,0,4,4,1.99,4,25,41,35,53.21,22,100
"060770034041",2,0,1.28,"CR; AS","",1,0,2,2,8.41,4,50,41,57,106.42,37,100
"060770034042",2,0,1.28,"CR; AS","",1,0,1,1,0.67,2,100,28,21,212.85,63,100
"060770034043",2,0,1.28,"CR; AS","",1,0,1,1,0.26,2,100,28,14,212.85,63,100
"060770034044",2,0,1.28,"CR; AS","",1,0,2,2,0.19,4,50,41,12,106.42,37,100
"060770034052",2,0,1.28,"CR; AS","",1,0,2,2,0.19,4,50,41,12,106.42,37,100
"060770034071",2,2,1.18,"TCPR123; NO3N","TCPR123; NO3N",2,0,4,4,0.9,6,50,49,24,155.9,52,100
"060770034072",2,2,1.18,"TCPR123; NO3N","TCPR123; NO3N",2,0,3,3,1.26,19,66.67,68,29,207.86,62,100
"060770034092",2,2,1.17,"TCPR123; NO3N","TCPR123; NO3N",1,0,2,2,1.24,15,50,65,28,155.86,51,100
"060770034093",2,2,1.17,"TCPR123; NO3N","TCPR123; NO3N",1,0,2,2,0.67,15,50,65,21,155.86,51,100
"060770034101",2,2,1.17,"TCPR123; NO3N","TCPR123; NO3N",1,0,2,2,0.53,2,50,28,19,155.86,51,100
"060770034102",2,2,1.17,"TCPR123; NO3N","TCPR123; NO3N",1,0,2,2,0.53,2,50,28,19,155.86,52,100
"060770034103",2,2,1.17,"TCPR123; NO3N","TCPR123; NO3N",1,0,2,2,1.85,2,50,28,34,155.86,52,100
"060770035001",2,2,1.23,"EDB; PCE","EDB; PCE",4,0,5,5,555.41,252,80,94,95,249.84,68,100
"060770035002",6,1,2.56,"EDB; AS; PCE; F; U; ALPHA","PCE",2,0,3,3,477.37,246,66.67,94,94,450.41,85,100
"060770035003",8,3,2.56,"AS; CR; F; TCPR123; NO3N; U; ALPHA; PCE","TCPR123; NO3N; PCE",8,0,12,12,371.55,308,66.67,95,92,650.39,93,100
"060770035004",6,2,2.76,"AS; EDB; F; PCE; U; ALPHA","EDB; PCE",7,0,12,12,825.89,491,58.33,98,97,424.44,84,100
"060770035005",5,1,2.99,"AS; F; U; ALPHA; PCE","PCE",3,0,4,4,447.11,282,75,95,93,434.95,84,100
"060770036011",5,0,2.91,"TCPR123; AS; F; U; ALPHA","",5,0,11,11,689.19,343,45.45,96,96,240.5,67,100
"060770036012",6,3,3.09,"TCPR123; AS; NO3N; F; U; ALPHA","TCPR123; NO3N; TCE",5,0,8,8,903.99,222,62.5,93,98,488.06,88,100
"060770036013",6,2,3.46,"TCPR123; AS; F; NO3N; U; ALPHA","NO3N; TCE",2,0,5,5,477.63,210,40,93,94,293.83,73,100
"060770036014",6,3,2.83,"AS; TCPR123; F; NO3N; U; ALPHA","AS; NO3N; TCE",5,1,12,13,1161.12,404,42.31,97,99,329.29,78,92.31
"060770036021",1,0,1.3,"TCPR123","",4,0,15,21,890,261,19.05,94,98,21.52,10,71.43
"060770036022",1,0,1.3,"TCPR123","",9,0,14,14,1360.44,247,64.29,94,99,72.64,29,100
"060770036023",1,1,1.3,"TCPR123","AS",3,1,5,8,514.35,150,43.75,90,94,71.31,29,62.5
"060770037001",1,0,1.83,"AS","",2,0,2,2,129.8,33,100,75,86,118.31,43,100
"060770037002",2,3,1.5,"AS; TCPR123","AS; NO3N; TCPR123",11,3,20,29,1316.44,262,43.1,94,99,157.34,52,68.97
"060770037003",2,1,1.48,"AS; TCPR123","AS",4,1,5,5,367.89,84,90,85,92,238.35,67,100
"060770038011",2,2,2.27,"AS; NO3N","BA; AS",5,0,5,7,223.6,26,71.43,72,90,230.49,66,71.43
"060770038012",1,0,2.54,"AS","",4,0,4,4,2.06,9,100,56,35,125.4,46,100
"060770038013",1,0,2.46,"AS","",3,0,3,3,3.5,8,100,54,43,124.6,46,100
"060770038021",1,0,2.1,"AS","",3,0,3,3,5.12,17,100,67,50,120.96,44,100
"060770038022",1,0,1.82,"AS","",1,0,1,1,1.15,1,100,17,27,118.2,43,100
"060770038023",2,2,1.47,"AS; NO3N","BA; AS",4,0,4,4,16.73,41,100,78,67,314.67,76,100
"060770038031",3,2,1.59,"AS; NO3N; BA","AS; BA",8,1,9,9,759.54,210,94.44,93,97,392.79,82,100
"060770038032",3,2,1.58,"AS; NO3N; BA","BA; AS",9,0,9,16,1468.9,165,56.25,91,100,233.88,67,56.25
"060770038033",4,3,1.68,"AS; BA; PCE; TCPR123","AS; TCPR123; NO3N",19,4,23,23,898.1,296,91.3,95,98,517.54,89,100
"060770039001",3,1,2.9,"CR; AS; NO3N","NO3N",17,0,68,183,446.52,200,9.29,92,93,35.21,17,37.16
"060770039002",2,1,2.61,"AS; NO3N","NO3N",11,0,17,81,783.33,198,13.58,92,97,37.49,18,20.99
"060770040011",4,5,1.5,"NO3N; AS; ALPHA; U","NO3N; AS; ALPHA; BA; U",16,8,44,136,698.03,149,14.71,90,96,97.79,35,32.35
"060770040012",2,0,1.76,"DBCP; AS","",2,0,9,19,579.09,55,10.53,81,95,22.91,11,47.37
"060770040021",4,2,1.37,"AS; CR; BA; TCPR123","AS; BA",5,3,11,17,47.33,39,38.24,77,78,196.42,61,64.71
"060770041021",3,3,1.47,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA",10,0,20,20,1219.77,386,50,97,99,232.36,66,100
"060770041022",5,5,1.31,"EDB; TCPR123; DBCP; PCE; ALPHA","TCPR123; EDB; DBCP; PCE; ALPHA",9,0,14,15,919.21,353,60,96,98,457.88,85,93.33
"060770041023",7,3,1.99,"EDB; CR; AS; PCE; ALPHA; U; F","EDB; PCE; NO3N",6,3,18,18,534.71,372,41.67,96,94,362.47,80,100
"060770041041",5,3,2.23,"TCPR123; NO3N; DBCP; AS; ALPHA","DBCP; NO3N; ALPHA",7,0,8,8,169.11,91,87.5,86,88,588.27,91,100
"060770041051",2,2,1.29,"AS; ALPHA","AS; ALPHA",4,2,8,8,159.37,124,62.5,89,88,195.55,61,100
"060770041052",2,1,2.15,"TCPR123; ALPHA","ALPHA",2,1,4,4,482.67,80,62.5,85,94,169.69,57,100
"060770041053",0,1,0,"","ALPHA",0,1,3,3,55,34,16.67,76,80,8.33,4,100
"060770041061",6,4,1.76,"TCPR123; NO3N; DBCP; AS; ALPHA; U","NO3N; DBCP; ALPHA; U",14,0,22,22,765.35,176,63.64,91,97,520.28,89,100
"060770041062",6,5,1.69,"AS; NO3N; DBCP; TCPR123; ALPHA; U","NO3N; AS; DBCP; ALPHA; U",30,0,32,36,925.27,254,83.33,94,98,722.45,95,88.89
"060770042014",3,6,1.65,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA; PCE; NO2; TCE",1,0,2,2,0.18,7,50,52,11,308.23,74,100
"060770042015",3,6,1.98,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA; PCE; NO2; TCE",2,0,4,4,5.89,39,50,77,52,309.91,74,100
"060770042021",1,2,1.55,"PCE","ALPHA; PCE",1,2,6,6,27.62,52,33.33,80,72,71.82,29,100
"060770042031",1,1,1.55,"PCE","PCE",1,0,3,3,0.51,17,33.33,67,19,55.16,23,100
"060770043023",3,6,1.83,"DBCP; TCPR123; ALPHA","TCPR123; DBCP; PCE; ALPHA; TCE; NO2",3,0,3,3,0.69,9,100,56,22,618.34,92,100
"060770043024",3,6,1.71,"DBCP; TCPR123; ALPHA","TCPR123; DBCP; ALPHA; PCE; TCE; NO2",4,0,4,4,1.02,17,100,67,26,617.07,92,100
"060770043031",3,6,1.98,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA; PCE; NO2; TCE",2,0,2,2,1.5,35,100,76,31,619.82,92,100
"060770043032",3,6,1.98,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA; PCE; NO2; TCE",2,0,2,2,1.27,35,100,76,29,619.82,92,100
"060770043033",3,6,1.83,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA; PCE; NO2; TCE",3,0,3,3,3.93,37,100,77,45,618.27,92,100
"060770043034",3,6,1.93,"TCPR123; DBCP; ALPHA","DBCP; TCPR123; ALPHA; PCE; NO2; TCE",4,0,4,4,9.84,44,100,78,60,619.27,92,100
"060770043051",2,1,1.85,"TCPR123; DBCP","DBCP",2,0,2,2,3.02,9,100,56,41,268.54,71,100
"060770043052",2,1,1.85,"TCPR123; DBCP","DBCP",2,0,2,2,18.26,9,100,56,68,268.54,71,100
"060770043071",3,3,1.39,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA",2,0,2,2,0.7,10,100,58,22,463.91,86,100
"060770043072",3,3,1.39,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA",2,0,2,2,1.6,10,100,58,32,463.91,86,100
"060770043073",3,3,1.36,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA",2,0,2,2,1.34,7,100,52,29,463.56,86,100
"060770043081",3,3,1.44,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA",2,0,2,2,1.07,31,100,75,27,464.41,86,100
"060770043082",3,3,1.45,"TCPR123; DBCP; ALPHA","TCPR123; DBCP; ALPHA",1,0,1,1,0.38,8,100,54,16,464.52,86,100
"060770044021",3,3,1.43,"DBCP; TCPR123; ALPHA","DBCP; TCPR123; ALPHA",8,0,8,8,40.24,168,100,91,77,464.3,86,100
"060770044022",3,3,1.46,"DBCP; TCPR123; ALPHA","DBCP; TCPR123; ALPHA",3,0,3,3,14.05,24,100,71,64,464.59,86,100
"060770044032",3,6,1.84,"DBCP; TCPR123; ALPHA","TCPR123; DBCP; ALPHA; PCE; TCE; NO2",2,0,2,2,5.87,8,100,54,52,618.44,92,100
"060770044041",4,6,1.55,"DBCP; TCPR123; ALPHA; PCE","DBCP; TCPR123; ALPHA; PCE; TCE; NO2",8,0,9,9,111.88,109,88.89,88,85,635.99,93,100
"060770044042",2,4,2,"DBCP; TCPR123","DBCP; PCE; TCE; NO2",2,0,3,3,12.22,2,66.67,28,63,280.01,72,100
"060770044043",2,4,2,"DBCP; TCPR123","DBCP; PCE; TCE; NO2",2,0,2,2,10.31,2,100,28,60,420.01,83,100
"060770045011",1,1,1.55,"PCE","PCE",3,0,5,5,20.8,34,60,76,70,99.28,36,100
"060770045012",1,1,1.55,"PCE","PCE",1,0,2,2,0.4,17,50,67,17,82.73,33,100
"060770045021",2,4,2,"DBCP; TCPR123","DBCP; PCE; TCE; NO2",2,0,4,4,0.42,6,50,49,17,210,62,100
"060770046001",3,2,1.84,"TCPR123; DBCP; PCE","DBCP; PCE",4,0,24,26,1618.53,420,15.38,97,100,64.37,27,92.31
"060770046002",3,2,2.22,"DBCP; TCPR123; PCE","DBCP; PCE",24,0,30,31,1245.79,472,77.42,98,99,326.9,77,96.77
"060770046003",4,4,1.45,"AS; DBCP; PCE; ALPHA","DBCP; AS; ALPHA; PCE",8,3,21,21,1036.46,279,45.24,95,98,278.01,72,100
"060770046004",1,0,1.67,"AS","",1,0,19,26,1025.46,353,3.85,96,98,4.49,2,73.08
"060770047011",1,0,3.7,"DBCP","",4,0,10,10,139.83,95,40,86,87,54.8,22,100
"060770047031",2,1,3.05,"DBCP; TCPR123","DBCP",7,0,14,39,1743.73,551,17.95,98,100,50.35,21,35.9
"060770047043",1,0,2.89,"DBCP","",2,0,21,21,943.13,252,9.52,94,98,12.28,5,100
"060770048003",1,0,1.3,"TCPR123","",1,0,14,30,923.85,168,3.33,91,98,3.77,2,46.67
"060770048004",1,0,1.55,"NO3N","",9,0,32,72,1422.13,415,12.5,97,100,14.44,8,44.44
"060770049011",2,1,3.89,"NO3N; TCPR123","NO3N",4,0,5,5,133.64,138,80,90,86,231.11,66,100
"060770049012",1,2,4.8,"TCPR123","NO3N; TCPR123",4,0,4,4,156.64,115,100,88,87,248,68,100
"060770049013",2,1,2.89,"NO3N; TCPR123","NO3N",4,0,4,4,90.2,85,100,85,84,278.91,72,100
"060770049021",2,1,3.33,"NO3N; TCPR123","NO3N",5,2,25,35,2059.41,642,17.14,99,100,48.57,21,71.43
"060770049022",2,2,2.07,"NO3N; TCPR123","NO3N; TCPR123",11,2,23,23,1172.71,481,52.17,98,99,167.31,57,100
"060770049023",3,2,2.72,"NO3N; DBCP; TCPR123","NO3N; TCPR123",17,6,29,29,1393.25,498,68.97,98,100,294.65,73,100
"060770049024",1,1,1.23,"NO3N","NO3N",8,7,22,51,1252.9,387,22.55,97,99,36.6,17,43.14
"060770050011",4,5,1.35,"AS; ALPHA; U; NO3N","AS; DCE12C; ALPHA; U; NO3N",1,1,3,3,23.75,26,50,72,71,331.74,78,100
"060770050012",4,5,1.35,"AS; NO3N; ALPHA; U","NO3N; ALPHA; AS; U; DCE12C",4,1,6,6,6.05,65,75,83,52,497.66,88,100
"060770050013",3,5,1.3,"ALPHA; NO3N; U","NO3N; ALPHA; AS; U; DCE12C",2,1,3,3,107.54,32,83.33,75,85,469.17,87,100
"060770050031",2,2,1.98,"NO3N; DBCP","DBCP; NO3N",17,1,18,24,1059.68,318,72.92,96,98,233.19,66,75
"060770050032",4,6,2.2,"NO3N; DBCP; ALPHA; U","NO3N; AS; DBCP; ALPHA; U; DCE12C",17,2,23,23,428.78,251,78.26,94,93,565.04,90,100
"060770050041",4,5,2.04,"NO3N; AS; ALPHA; U","NO3N; AS; ALPHA; U; DCE12C",12,3,15,15,612.33,195,90,92,95,603.33,92,100
"060770050042",1,3,1.17,"ALPHA","ALPHA; U; DCE12C",1,0,1,1,35.3,1,100,17,75,261.73,69,100
"060770050043",3,4,1.23,"ALPHA; NO3N; U","ALPHA; U; NO3N; DCE12C",2,0,2,2,35.15,18,100,67,75,512.25,88,100
"060770051061",4,4,3.51,"TCPR123; AS; NO3N; EDB","TCPR123; AS; NO3N; EDB",20,0,20,28,1388.24,254,71.43,94,100,453.64,85,71.43
"060770051062",5,5,2.78,"NO3N; TCPR123; AS; CR6; EDB","TCPR123; AS; NO3N; ALPHA; EDB",24,4,32,44,1750.52,354,59.09,96,100,459.59,86,72.73
"060770051081",3,2,1.18,"AS; NO3N; ALPHA","AS; NO3N",4,0,4,4,96.58,55,100,81,84,411.78,82,100
"060770051082",5,5,2.12,"TCPR123; AS; NO3N; ALPHA; EDB","TCPR123; AS; ALPHA; NO3N; EDB",4,0,4,4,9.54,19,100,68,59,771.25,96,100
"060770051083",1,1,1.1,"AS","AS",1,0,1,1,12.69,4,100,41,63,160.97,53,100
"060770051091",3,1,1.1,"NO3N; AS; ALPHA","AS",1,0,1,1,57.25,10,100,58,80,361.04,79,100
"060770051092",5,4,1.56,"TCPR123; AS; NO3N; ALPHA; EDB","TCPR123; AS; NO3N; EDB",3,0,3,3,23.22,14,100,64,71,715.62,94,100
"060770051093",5,5,2.12,"TCPR123; AS; NO3N; ALPHA; EDB","TCPR123; AS; ALPHA; NO3N; EDB",4,0,4,4,9.15,19,100,68,59,771.25,96,100
"060770051101",3,1,1.26,"AS; NO3N; ALPHA","AS",2,0,2,2,50.92,34,100,76,79,362.65,80,100
"060770051102",3,2,1.1,"NO3N; AS; ALPHA","AS; NO3N",1,1,2,2,81.82,30,75,74,83,308.28,74,100
"060770051103",0,2,0,"","AS; NO3N",0,1,1,1,69.34,20,50,69,82,50,21,100
"060770051104",5,4,2.36,"NO3N; TCPR123; AS; ALPHA; EDB","TCPR123; AS; NO3N; EDB",5,1,6,6,40.2,55,91.67,81,77,663.3,93,100
"060770051105",3,1,1.26,"AS; NO3N; ALPHA","AS",2,0,2,2,92.89,34,100,76,84,362.65,80,100
"060770051131",3,3,1.22,"AS; NO3N; ALPHA","NO3N; AS; TCPR123",3,3,6,6,413.4,134,75,89,93,346.66,78,100
"060770051132",5,4,2.79,"NO3N; TCPR123; AS; EDB; ALPHA","TCPR123; AS; NO3N; EDB",3,3,6,6,121.64,87,75,86,86,545.95,90,100
"060770051141",6,5,2.36,"AS; ALPHA; NO3N; EDB; TCPR123; U","AS; ALPHA; NO3N; EDB; TCPR123",3,0,3,3,768.49,51,100,80,97,873.64,97,100
