MTRS,DomWellCou,Count of chemical constituents above MCL,Count of chemical constituents within 80% of MCL,Average MCL Index (for results above MCL),List of chemical constituents above MCL,List of chemical constituents within 80% of MCL,Section Risk Category
S04S10W11,0,1,2,1.964,TCE,TCE; NO3N,high
S04S10W12,1,0,0,0,,,low
S04S10W13,0,1,1,1.964,TCE,NO3N,high
S04S10W14,0,1,2,1.585333333,TCE,NO3N; PCATE,high
S04S10W15,0,1,2,1.585333333,TCE,NO3N; PCATE,high
S04S10W16,0,3,3,1.23,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,high
S04S10W17,0,3,3,1.374444444,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,high
S04S10W18,2,3,3,1.374444444,PCATE; NO3N; TCE,PCATE; NO3N; DCE11,high
S04S10W19,3,0,0,0,,,low
S04S10W20,2,0,0,0,,,low
S04S10W21,4,0,0,0,,,low
S04S10W22,3,0,0,0,,,low
S04S10W23,0,0,0,0,,,low
S04S10W24,1,0,0,0,,,low
S04S10W25,1,0,0,0,,,low
S04S10W26,1,0,0,0,,,low
S04S10W27,0,0,0,0,,,low
S04S10W28,0,0,0,0,,,low
S04S10W29,1,0,0,0,,,low
S04S10W30,4,0,0,0,,,low
S04S10W31,1,0,0,0,,,low
S04S10W32,0,0,0,0,,,low
S04S10W33,1,0,0,0,,,low
S04S10W34,2,0,0,0,,,low
S04S10W35,3,0,0,0,,,low
S04S10W36,2,1,0,1.00875,NO3N,,high
S04S11E01,0,,,,,,
S04S11E02,0,,,,,,
S04S11E03,0,,,,,,
S04S11E04,0,,,,,,
S04S11E05,0,,,,,,
S04S11E06,0,,,,,,
S04S11E07,0,,,,,,
S04S11E08,0,,,,,,
S04S11E09,0,,,,,,
S04S11E10,0,,,,,,
S04S11E11,0,,,,,,
S04S11E12,0,,,,,,
S04S11E13,0,,,,,,
S04S11E14,0,,,,,,
S04S11E15,0,,,,,,
S04S11E16,0,,,,,,
S04S11E17,0,,,,,,
S04S11E18,0,,,,,,
S04S11E19,0,,,,,,
S04S11E20,0,,,,,,
S04S11E21,0,,,,,,
S04S11E22,0,1,0,1.35,F,,high
S04S11E23,0,1,0,1.35,F,,high
S04S11E24,0,1,0,1.35,F,,high
S04S11E25,0,1,0,1.35,F,,high
S04S11E26,0,1,0,1.385,F,,high
S04S11E27,0,1,0,1.3953125,F,,high
S04S11E28,0,1,0,1.405625,F,,high
S04S11E29,0,,,,,,
S04S11E30,0,,,,,,
S04S11E31,0,,,,,,
S04S11E32,0,,,,,,
S04S11E33,0,1,0,1.405625,F,,high
S04S11E34,1,1,0,1.405625,F,,high
S04S11E35,0,1,0,1.3953125,F,,high
S04S11E36,0,1,0,1.35,F,,high
S04S11W01,3,0,0,0,,,low
S04S11W02,1,0,0,0,,,low
S04S11W03,3,0,0,0,,,low
S04S11W04,9,0,0,0,,,low
S04S11W05,16,0,0,0,,,low
S04S11W06,7,0,0,0,,,low
S04S11W07,6,0,0,0,,,low
S04S11W08,15,0,0,0,,,low
S04S11W09,5,,,,,,
S04S11W10,0,,,,,,
S04S11W11,1,,,,,,
S04S11W12,3,0,0,0,,,low
S04S11W13,2,0,0,0,,,low
S04S11W14,5,,,,,,
S04S11W15,17,,,,,,
S04S11W16,14,0,0,0,,,low
S04S11W17,6,0,0,0,,,low
S04S11W18,5,0,0,0,,,low
S04S11W19,5,0,0,0,,,low
S04S11W20,4,0,0,0,,,low
S04S11W21,2,1,0,1.026444444,AS,,high
S04S11W22,1,1,0,1.62,AS,,high
S04S11W23,5,1,0,1.62,AS,,high
S04S11W24,5,0,0,0,,,low
S04S11W25,5,0,0,0,,,low
S04S11W26,2,0,1,0,,AS,med
S04S11W27,3,1,0,1.62,AS,,high
S04S11W28,0,1,0,1.026444444,AS,,high
S04S11W29,0,0,0,0,,,low
S04S11W30,1,0,0,0,,,low
S04S11W31,1,0,0,0,,,low
S04S11W32,0,0,0,0,,,low
S04S11W33,0,0,1,0,,AS,med
S04S11W34,0,0,0,0,,,low
S04S11W35,3,0,0,0,,,low
S04S11W36,5,0,0,0,,,low
S04S12E01,0,,,,,,
S04S12E02,0,,,,,,
S04S12E03,0,,,,,,
S04S12E04,0,,,,,,
S04S12E05,0,,,,,,
S04S12E06,0,,,,,,
S04S12E07,0,,,,,,
S04S12E08,0,,,,,,
S04S12E09,0,,,,,,
S04S12E10,0,,,,,,
S04S12E11,0,,,,,,
S04S12E12,0,,,,,,
S04S12E13,0,,,,,,
S04S12E14,0,,,,,,
S04S12E15,0,,,,,,
S04S12E16,0,,,,,,
S04S12E17,0,,,,,,
S04S12E18,0,,,,,,
S04S12E19,0,,,,,,
S04S12E20,0,,,,,,
S04S12E21,0,,,,,,
S04S12E22,0,,,,,,
S04S12E23,0,,,,,,
S04S12E24,0,,,,,,
S04S12E25,0,,,,,,
S04S12E26,0,,,,,,
S04S12E27,0,,,,,,
S04S12E28,0,,,,,,
S04S12E29,0,,,,,,
S04S12E30,0,,,,,,
S04S12E31,0,,,,,,
S04S12E32,0,,,,,,
S04S12E33,0,,,,,,
S04S12E34,0,,,,,,
S04S12E35,0,,,,,,
S04S12E36,0,,,,,,
S04S12W01,7,0,0,0,,,low
S04S12W02,2,0,0,0,,,low
S04S12W03,3,0,0,0,,,low
S04S12W04,0,0,1,0,,AS,med
S04S12W05,0,0,1,0,,AS,med
S04S12W06,0,0,1,0,,AS,med
S04S12W07,0,0,1,0,,AS,med
S04S12W08,5,0,1,0,,AS,med
S04S12W09,0,0,1,0,,AS,med
S04S12W10,2,0,0,0,,,low
S04S12W11,1,0,0,0,,,low
S04S12W12,3,0,0,0,,,low
S04S12W13,0,0,0,0,,,low
S04S12W14,0,0,0,0,,,low
S04S12W15,0,0,0,0,,,low
S04S12W16,0,0,0,0,,,low
S04S12W17,0,0,0,0,,,low
S04S12W18,0,,,,,,
S04S12W19,0,0,0,0,,,low
S04S12W20,0,0,0,0,,,low
S04S12W21,0,0,0,0,,,low
S04S12W22,0,0,0,0,,,low
S04S12W23,1,0,0,0,,,low
S04S12W24,0,0,0,0,,,low
S04S12W25,1,0,0,0,,,low
S04S12W26,0,0,0,0,,,low
S04S12W27,0,0,0,0,,,low
S04S12W28,0,0,0,0,,,low
S04S12W29,0,0,0,0,,,low
S04S12W30,0,0,0,0,,,low
S04S12W31,0,0,0,0,,,low
S04S12W32,0,0,0,0,,,low
S04S12W33,0,,,,,,
S04S12W34,0,,,,,,
S04S12W35,0,0,0,0,,,low
S04S12W36,0,0,0,0,,,low
S04S13E01,0,,,,,,
S04S13E02,0,,,,,,
S04S13E03,0,,,,,,
S04S13E04,0,,,,,,
S04S13E05,0,,,,,,
S04S13E06,0,,,,,,
S04S13E07,0,,,,,,
S04S13E08,0,,,,,,
S04S13E09,0,,,,,,
S04S13E10,0,,,,,,
S04S13E11,0,,,,,,
S04S13E12,0,,,,,,
S04S13E13,0,,,,,,
S04S13E14,0,,,,,,
S04S13E15,0,,,,,,
S04S13E16,0,,,,,,
S04S13E17,0,,,,,,
S04S13E18,0,,,,,,
S04S13E19,0,,,,,,
S04S13E20,0,,,,,,
S04S13E21,0,,,,,,
S04S13E22,0,,,,,,
S04S13E23,0,,,,,,
S04S13E24,0,,,,,,
S04S13E25,0,,,,,,
S04S13E26,0,,,,,,
S04S13E27,0,,,,,,
S04S13E28,0,,,,,,
S04S13E29,0,,,,,,
S04S13E30,0,,,,,,
S04S13E31,0,,,,,,
S04S13E32,0,,,,,,
S04S13E33,0,,,,,,
S04S13E34,0,,,,,,
S04S13E35,0,,,,,,
S04S13E36,0,,,,,,
S04S13W01,0,0,0,0,,,low
S04S13W02,1,1,0,1.82,TCPR123,,high
S04S13W03,0,1,0,1.82,TCPR123,,high
S04S13W04,0,1,0,1.82,TCPR123,,high
S04S13W05,1,0,0,0,,,low
S04S13W06,0,0,0,0,,,low
S04S13W07,0,0,1,0,,CN,med
S04S13W08,0,0,1,0,,CN,med
S04S13W09,0,1,0,1.82,TCPR123,,high
S04S13W10,0,1,0,1.82,TCPR123,,high
S04S13W11,0,0,0,0,,,low
S04S13W12,0,0,0,0,,,low
S04S13W13,0,0,0,0,,,low
S04S13W14,0,1,0,1.82,TCPR123,,high
S04S13W15,1,1,0,1.82,TCPR123,,high
S04S13W16,0,1,0,1.82,TCPR123,,high
S04S13W17,0,0,1,0,,CN,med
S04S13W18,0,0,1,0,,CN,med
S04S13W19,0,0,0,0,,,low
S04S13W20,0,0,0,0,,,low
S04S13W21,0,0,0,0,,,low
S04S13W22,0,0,0,0,,,low
S04S13W23,0,0,0,0,,,low
S04S13W24,0,0,0,0,,,low
S04S13W25,0,0,0,0,,,low
S04S13W26,0,0,0,0,,,low
S04S13W27,0,0,0,0,,,low
S04S13W28,0,0,0,0,,,low
S04S13W29,0,0,0,0,,,low
S04S13W30,0,0,0,0,,,low
S04S13W31,0,0,0,0,,,low
S04S13W32,0,0,0,0,,,low
S04S13W33,0,0,0,0,,,low
S04S13W34,0,0,0,0,,,low
S04S13W35,0,0,0,0,,,low
S04S13W36,0,0,0,0,,,low
S04S14E01,0,,,,,,
S04S14E02,0,,,,,,
S04S14E03,0,,,,,,
S04S14E04,0,,,,,,
S04S14E05,0,,,,,,
S04S14E06,0,,,,,,
S04S14E07,0,,,,,,
S04S14E08,0,,,,,,
S04S14E09,0,,,,,,
S04S14E10,0,,,,,,
S04S14E11,0,,,,,,
S04S14E12,0,,,,,,
S04S14E13,0,,,,,,
S04S14E14,0,,,,,,
S04S14E15,0,,,,,,
S04S14E16,0,,,,,,
S04S14E17,0,,,,,,
S04S14E18,0,,,,,,
S04S14E19,0,,,,,,
S04S14E20,0,,,,,,
S04S14E21,0,,,,,,
S04S14E22,0,,,,,,
S04S14E23,0,,,,,,
S04S14E24,0,,,,,,
S04S14E25,0,,,,,,
S04S14E26,0,,,,,,
S04S14E27,0,,,,,,
S04S14E28,0,,,,,,
S04S14E29,0,,,,,,
S04S14E30,0,,,,,,
S04S14E31,0,,,,,,
S04S14E32,0,,,,,,
S04S14E33,0,,,,,,
S04S14E34,0,,,,,,
S04S14E35,0,,,,,,
S04S14E36,0,,,,,,
S04S14W01,0,,,,,,
S04S14W02,0,0,1,0,,F,med
S04S14W03,0,0,1,0,,F,med
S04S14W04,0,0,0,0,,,low
S04S14W05,1,0,0,0,,,low
S04S14W06,0,0,0,0,,,low
S04S14W07,0,,,,,,
S04S14W08,0,0,0,0,,,low
S04S14W09,0,0,0,0,,,low
S04S14W10,0,0,0,0,,,low
S04S14W11,0,0,0,0,,,low
S04S14W12,0,0,0,0,,,low
S04S14W13,0,0,0,0,,,low
S04S14W14,0,0,0,0,,,low
S04S14W15,0,0,0,0,,,low
S04S14W16,1,0,0,0,,,low
S04S14W17,0,,,,,,
S04S14W18,0,,,,,,
S04S14W19,0,,,,,,
S04S14W20,0,,,,,,
S04S14W21,0,0,0,0,,,low
S04S14W22,0,0,0,0,,,low
S04S14W23,0,0,0,0,,,low
S04S14W24,0,0,0,0,,,low
S04S14W25,0,0,0,0,,,low
S04S14W26,0,0,0,0,,,low
S04S14W27,0,0,0,0,,,low
S04S14W28,0,,,,,,
S04S14W29,0,,,,,,
S04S14W30,0,,,,,,
S04S14W31,0,,,,,,
S04S14W32,0,,,,,,
S04S14W33,0,,,,,,
S04S14W34,0,0,0,0,,,low
S04S14W35,0,0,0,0,,,low
S04S14W36,0,0,0,0,,,low
S04S15E01,0,0,0,0,,,low
S04S15E02,0,0,0,0,,,low
S04S15E03,0,0,0,0,,,low
S04S15E04,0,,,,,,
S04S15E05,0,,,,,,
S04S15E06,0,,,,,,
S04S15E07,0,,,,,,
S04S15E08,0,,,,,,
S04S15E09,0,,,,,,
S04S15E10,0,0,0,0,,,low
S04S15E11,0,0,0,0,,,low
S04S15E12,0,0,0,0,,,low
S04S15E13,0,,,,,,
S04S15E14,0,,,,,,
S04S15E15,0,,,,,,
S04S15E16,1,,,,,,
S04S15E17,0,,,,,,
S04S15E18,0,,,,,,
S04S15E19,0,,,,,,
S04S15E20,0,,,,,,
S04S15E21,0,,,,,,
S04S15E22,1,,,,,,
S04S15E23,0,,,,,,
S04S15E24,0,,,,,,
S04S15E25,0,,,,,,
S04S15E26,0,,,,,,
S04S15E27,0,,,,,,
S04S15E28,0,,,,,,
S04S15E29,0,,,,,,
S04S15E30,0,,,,,,
S04S15E31,0,,,,,,
S04S15E32,0,,,,,,
S04S15E33,0,,,,,,
S04S15E34,0,,,,,,
S04S15E35,0,,,,,,
S04S15E36,0,,,,,,
S04S15W01,0,,,,,,
S04S15W01,0,,,,,,
S04S15W24,0,,,,,,
S04S15W25,0,,,,,,
S04S15W26,0,,,,,,
S04S15W35,0,,,,,,
S04S15W36,0,,,,,,
S04S16E01,0,,,,,,
S04S16E02,0,,,,,,
S04S16E03,0,,,,,,
S04S16E04,0,,,,,,
S04S16E05,0,,,,,,
S04S16E06,0,,,,,,
S04S16E07,0,,,,,,
S04S16E08,0,,,,,,
S04S16E09,0,,,,,,
S04S16E10,0,,,,,,
S04S16E11,0,,,,,,
S04S16E12,0,,,,,,
S04S16E13,0,,,,,,
S04S16E14,0,,,,,,
S04S16E15,0,,,,,,
S04S16E16,0,,,,,,
S04S16E17,0,,,,,,
S04S16E18,0,,,,,,
S04S16E19,0,,,,,,
S04S16E20,0,,,,,,
S04S16E21,0,,,,,,
S04S16E22,0,,,,,,
S04S16E23,0,,,,,,
S04S16E24,0,,,,,,
S04S16E25,0,,,,,,
S04S16E26,0,,,,,,
S04S16E27,0,,,,,,
S04S16E28,1,,,,,,
S04S16E29,0,,,,,,
S04S16E30,0,,,,,,
S04S16E31,0,,,,,,
S04S16E32,0,,,,,,
S04S16E33,0,,,,,,
S04S16E34,0,,,,,,
S04S16E35,0,,,,,,
S04S16E36,0,,,,,,
S04S17E01,0,,,,,,
S04S17E02,0,,,,,,
S04S17E03,0,,,,,,
S04S17E04,0,,,,,,
S04S17E05,0,,,,,,
S04S17E06,1,,,,,,
S04S17E07,0,,,,,,
S04S17E08,0,,,,,,
S04S17E09,0,,,,,,
S04S17E10,0,,,,,,
S04S17E11,0,,,,,,
S04S17E12,0,,,,,,
S04S17E13,0,,,,,,
S04S17E14,0,,,,,,
S04S17E15,0,,,,,,
S04S17E16,0,,,,,,
S04S17E17,0,,,,,,
S04S17E18,0,,,,,,
S04S17E19,0,,,,,,
S04S17E20,0,,,,,,
S04S17E21,0,,,,,,
S04S17E22,0,,,,,,
S04S17E23,0,,,,,,
S04S17E24,0,,,,,,
S04S17E25,0,,,,,,
S04S17E26,0,,,,,,
S04S17E27,0,,,,,,
S04S17E28,0,,,,,,
S04S17E29,0,,,,,,
S04S17E30,0,,,,,,
S04S17E31,0,,,,,,
S04S17E32,0,,,,,,
S04S17E33,0,,,,,,
S04S17E34,0,,,,,,
S04S17E35,0,,,,,,
S04S17E36,0,,,,,,
S04S18E01,0,,,,,,
S04S18E02,0,,,,,,
S04S18E03,0,,,,,,
S04S18E04,0,,,,,,
S04S18E05,0,,,,,,
S04S18E06,0,,,,,,
S04S18E07,0,,,,,,
S04S18E08,0,,,,,,
S04S18E09,0,,,,,,
S04S18E10,0,,,,,,
S04S18E11,0,,,,,,
S04S18E12,0,,,,,,
S04S18E13,0,,,,,,
S04S18E14,0,,,,,,
S04S18E15,0,,,,,,
S04S18E16,0,,,,,,
S04S18E17,0,,,,,,
S04S18E18,0,,,,,,
S04S18E19,0,,,,,,
S04S18E20,0,,,,,,
S04S18E21,0,,,,,,
S04S18E22,0,,,,,,
S04S18E23,0,,,,,,
S04S18E24,0,,,,,,
S04S18E25,0,,,,,,
S04S18E26,0,,,,,,
S04S18E27,0,,,,,,
S04S18E28,0,,,,,,
S04S18E29,0,,,,,,
S04S18E30,0,,,,,,
S04S18E31,0,,,,,,
S04S18E32,0,,,,,,
S04S18E33,0,,,,,,
S04S18E34,0,,,,,,
S04S18E35,0,,,,,,
S04S18E36,0,,,,,,
S04S19E01,0,,,,,,
S04S19E02,0,,,,,,
S04S19E03,0,,,,,,
S04S19E04,0,,,,,,
S04S19E05,0,,,,,,
S04S19E06,0,,,,,,
S04S19E07,0,,,,,,
S04S19E08,0,,,,,,
S04S19E09,0,,,,,,
S04S19E10,0,,,,,,
S04S19E11,0,,,,,,
S04S19E12,0,,,,,,
S04S19E13,0,,,,,,
S04S19E14,0,,,,,,
S04S19E15,0,,,,,,
S04S19E16,0,,,,,,
S04S19E17,0,,,,,,
S04S19E18,0,,,,,,
S04S19E19,0,,,,,,
S04S19E20,0,,,,,,
S04S19E21,0,,,,,,
S04S19E22,0,,,,,,
S04S19E23,0,,,,,,
S04S19E24,0,,,,,,
S04S19E25,0,,,,,,
S04S19E26,0,,,,,,
S04S19E27,0,,,,,,
S04S19E28,0,,,,,,
S04S19E29,0,,,,,,
S04S19E30,0,,,,,,
S04S19E31,0,,,,,,
S04S19E32,0,,,,,,
S04S19E33,0,,,,,,
S04S19E34,0,,,,,,
S04S19E35,0,,,,,,
S04S19E36,0,,,,,,
S04S20E01,0,,,,,,
S04S20E02,0,,,,,,
S04S20E03,0,,,,,,
S04S20E04,0,,,,,,
S04S20E05,0,,,,,,
S04S20E06,0,,,,,,
S04S20E07,0,,,,,,
S04S20E08,0,,,,,,
S04S20E09,0,,,,,,
S04S20E10,0,,,,,,
S04S20E11,0,,,,,,
S04S20E12,0,,,,,,
S04S20E13,0,,,,,,
S04S20E14,0,,,,,,
S04S20E15,0,,,,,,
S04S20E16,0,,,,,,
S04S20E17,0,,,,,,
S04S20E18,0,,,,,,
S04S20E19,0,,,,,,
S04S20E20,0,,,,,,
S04S20E21,0,,,,,,
S04S20E22,0,,,,,,
S04S20E23,0,,,,,,
S04S20E24,0,,,,,,
S04S20E25,0,,,,,,
S04S20E26,0,,,,,,
S04S20E27,0,,,,,,
S04S20E28,0,,,,,,
S04S20E29,0,,,,,,
S04S20E30,0,,,,,,
S04S20E31,0,,,,,,
S04S20E32,0,,,,,,
S04S20E33,0,,,,,,
S04S20E34,0,,,,,,
S04S20E35,0,,,,,,
S04S20E36,0,,,,,,
S04S21E01,0,,,,,,
S04S21E02,0,,,,,,
S04S21E03,0,,,,,,
S04S21E04,0,,,,,,
S04S21E05,0,,,,,,
S04S21E06,0,,,,,,
S04S21E07,0,,,,,,
S04S21E08,0,,,,,,
S04S21E09,0,,,,,,
S04S21E10,0,,,,,,
S04S21E11,0,,,,,,
S04S21E12,0,,,,,,
S04S21E13,0,,,,,,
S04S21E14,0,,,,,,
S04S21E15,0,,,,,,
S04S21E16,0,,,,,,
S04S21E17,0,,,,,,
S04S21E18,0,,,,,,
S04S21E19,0,,,,,,
S04S21E20,0,,,,,,
S04S21E21,0,,,,,,
S04S21E22,0,,,,,,
S04S21E23,0,,,,,,
S04S21E24,0,,,,,,
S04S21E25,0,,,,,,
S04S21E26,0,,,,,,
S04S21E27,0,,,,,,
S04S21E28,0,,,,,,
S04S21E29,0,,,,,,
S04S21E30,0,,,,,,
S04S21E31,0,,,,,,
S04S21E32,0,,,,,,
S04S21E33,0,,,,,,
S04S21E34,0,,,,,,
S04S21E35,0,,,,,,
S04S21E36,0,,,,,,
S04S22E01,0,,,,,,
S04S22E02,0,,,,,,
S04S22E03,0,,,,,,
S04S22E04,0,,,,,,
S04S22E05,0,,,,,,
S04S22E06,0,,,,,,
S04S22E07,0,,,,,,
S04S22E08,0,,,,,,
S04S22E09,0,,,,,,
S04S22E10,0,,,,,,
S04S22E11,0,,,,,,
S04S22E12,0,,,,,,
S04S22E13,0,,,,,,
S04S22E14,0,,,,,,
S04S22E15,0,,,,,,
S04S22E16,0,,,,,,
S04S22E17,0,,,,,,
S04S22E18,0,,,,,,
S04S22E19,0,,,,,,
S04S22E20,0,,,,,,
S04S22E21,0,,,,,,
S04S22E22,0,,,,,,
S04S22E23,0,,,,,,
S04S22E24,0,,,,,,
S04S22E25,0,,,,,,
S04S22E26,0,,,,,,
S04S22E27,0,,,,,,
S04S22E28,0,,,,,,
S04S22E29,0,,,,,,
S04S22E30,0,,,,,,
S04S22E31,0,,,,,,
S04S22E32,0,,,,,,
S04S22E33,0,,,,,,
S04S22E34,0,,,,,,
S04S22E35,0,,,,,,
S04S22E36,0,,,,,,
S04S23E01,0,,,,,,
S04S23E02,0,,,,,,
S04S23E03,0,,,,,,
S04S23E04,0,,,,,,
S04S23E05,0,,,,,,
S04S23E06,0,,,,,,
S04S23E07,0,,,,,,
S04S23E08,0,,,,,,
S04S23E09,0,,,,,,
S04S23E10,0,,,,,,
S04S23E11,0,,,,,,
S04S23E12,0,,,,,,
S04S23E13,0,,,,,,
S04S23E14,0,,,,,,
S04S23E15,0,,,,,,
S04S23E16,0,,,,,,
S04S23E17,0,,,,,,
S04S23E18,0,,,,,,
S04S23E19,0,,,,,,
S04S23E20,0,,,,,,
S04S23E21,0,,,,,,
S04S23E22,0,,,,,,
S04S23E23,0,,,,,,
S04S23E24,0,,,,,,
S04S23E24,0,,,,,,
S04S23E25,1,,,,,,
S04S23E26,0,,,,,,
S04S23E27,0,,,,,,
S04S23E28,0,,,,,,
S04S23E29,0,,,,,,
S04S23E30,0,,,,,,
S04S23E31,0,,,,,,
S04S23E32,0,,,,,,
S04S23E33,0,,,,,,
S04S23E34,0,,,,,,
S04S23E35,0,,,,,,
S04S23E36,0,,,,,,
S05N01E01,1,,,,,,
S05N01E02,0,,,,,,
S05N01E03,1,,,,,,
S05N01E04,0,,,,,,
S05N01E05,0,0,0,0,,,low
S05N01E06,8,0,0,0,,,low
S05N01E07,0,0,0,0,,,low
S05N01E08,1,0,0,0,,,low
S05N01E09,1,,,,,,
S05N01E10,0,,,,,,
S05N01E11,0,,,,,,
S05N01E12,0,,,,,,
S05N01E13,2,,,,,,
S05N01E14,4,,,,,,
S05N01E15,6,,,,,,
S05N01E16,1,,,,,,
S05N01E17,2,0,0,0,,,low
S05N01E18,7,0,0,0,,,low
S05N01E19,0,,,,,,
S05N01E20,3,,,,,,
S05N01E21,3,,,,,,
S05N01E22,2,,,,,,
S05N01E23,4,,,,,,
S05N01E24,0,,,,,,
S05N01E25,0,,,,,,
S05N01E26,5,,,,,,
S05N01E27,2,,,,,,
S05N01E28,2,,,,,,
S05N01E29,3,,,,,,
S05N01E30,1,0,0,0,,,low
S05N01E31,3,0,0,0,,,low
S05N01E32,5,0,0,0,,,low
S05N01E33,2,0,0,0,,,low
S05N01E34,2,,,,,,
S05N01E35,16,,,,,,
S05N01E36,1,,,,,,
S05N01W01,5,0,0,0,,,low
S05N01W02,1,,,,,,
S05N01W03,0,,,,,,
S05N01W04,0,,,,,,
S05N01W05,0,,,,,,
S05N01W06,0,,,,,,
S05N01W07,0,,,,,,
S05N01W08,0,,,,,,
S05N01W09,0,,,,,,
S05N01W10,0,,,,,,
S05N01W11,0,,,,,,
S05N01W12,14,0,0,0,,,low
S05N01W13,1,0,0,0,,,low
S05N01W14,0,,,,,,
S05N01W15,1,,,,,,
S05N01W16,1,,,,,,
S05N01W17,0,,,,,,
S05N01W18,0,,,,,,
S05N01W19,0,,,,,,
S05N01W20,0,,,,,,
S05N01W21,1,,,,,,
S05N01W22,0,,,,,,
S05N01W23,0,,,,,,
S05N01W24,0,,,,,,
S05N01W25,1,0,0,0,,,low
S05N01W26,0,0,0,0,,,low
S05N01W27,0,,,,,,
S05N01W28,2,,,,,,
S05N01W29,8,,,,,,
S05N01W30,4,,,,,,
S05N01W31,8,,,,,,
S05N01W32,16,,,,,,
S05N01W33,13,,,,,,
S05N01W34,0,,,,,,
S05N01W35,14,0,0,0,,,low
S05N01W36,0,0,0,0,,,low
S05N02E01,0,,,,,,
S05N02E02,0,,,,,,
S05N02E03,1,,,,,,
S05N02E04,0,,,,,,
S05N02E05,0,,,,,,
S05N02E06,0,,,,,,
S05N02E07,0,,,,,,
S05N02E08,0,,,,,,
S05N02E09,0,,,,,,
S05N02E10,0,,,,,,
S05N02E11,0,,,,,,
S05N02E12,0,,,,,,
S05N02E13,0,,,,,,
S05N02E14,0,,,,,,
S05N02E15,0,,,,,,
S05N02E16,0,,,,,,
S05N02E17,0,,,,,,
S05N02E18,0,,,,,,
S05N02E19,1,,,,,,
S05N02E20,0,,,,,,
S05N02E21,0,,,,,,
S05N02E22,0,,,,,,
S05N02E23,0,,,,,,
S05N02E24,0,,,,,,
S05N02E25,0,,,,,,
S05N02E26,0,,,,,,
S05N02E27,0,,,,,,
S05N02E28,0,,,,,,
S05N02E29,0,,,,,,
S05N02E30,0,,,,,,
S05N02E31,0,,,,,,
S05N02E32,0,,,,,,
S05N02E33,0,,,,,,
S05N02E34,0,,,,,,
S05N02E35,0,,,,,,
S05N02E36,0,,,,,,
S05N02W01,0,,,,,,
S05N02W02,6,,,,,,
S05N02W03,19,,,,,,
S05N02W04,8,,,,,,
S05N02W05,0,2,2,1.431789141,F; CR6,ALPHA; AS,high
S05N02W06,4,2,2,1.318828283,F; CR6,ALPHA; AS,high
S05N02W07,25,1,1,1.67,F,CR6,high
S05N02W08,35,2,3,1.559668439,F; CR6,F; CR6; AS,high
S05N02W09,6,,,,,,
S05N02W10,5,,,,,,
S05N02W11,0,,,,,,
S05N02W12,0,,,,,,
S05N02W13,0,,,,,,
S05N02W14,0,,,,,,
S05N02W15,0,,,,,,
S05N02W16,0,,,,,,
S05N02W17,2,1,1,1.369927033,F,F,high
S05N02W18,2,1,1,1.069854067,F,F,high
S05N02W19,33,1,1,1.080555556,F,F,high
S05N02W20,0,1,1,1.069854067,F,F,high
S05N02W21,0,,,,,,
S05N02W22,0,,,,,,
S05N02W23,0,,,,,,
S05N02W24,1,,,,,,
S05N02W25,7,,,,,,
S05N02W26,0,,,,,,
S05N02W27,0,,,,,,
S05N02W28,0,0,0,0,,,low
S05N02W29,0,0,0,0,,,low
S05N02W30,6,0,0,0,,,low
S05N02W31,1,0,0,0,,,low
S05N02W32,1,0,0,0,,,low
S05N02W33,12,0,0,0,,,low
S05N02W34,0,,,,,,
S05N02W35,0,,,,,,
S05N02W36,1,,,,,,
S05N03E01,1,,,,,,
S05N03E02,0,,,,,,
S05N03E03,0,,,,,,
S05N03E04,0,,,,,,
S05N03E05,0,,,,,,
S05N03E06,0,,,,,,
S05N03E07,0,,,,,,
S05N03E08,0,,,,,,
S05N03E09,0,,,,,,
S05N03E10,0,,,,,,
S05N03E11,0,,,,,,
S05N03E12,0,,,,,,
S05N03E13,1,,,,,,
S05N03E14,0,,,,,,
S05N03E15,0,,,,,,
S05N03E16,0,,,,,,
S05N03E17,0,,,,,,
S05N03E18,0,,,,,,
S05N03E19,0,,,,,,
S05N03E20,0,,,,,,
S05N03E21,0,,,,,,
S05N03E22,0,,,,,,
S05N03E23,0,,,,,,
S05N03E24,0,,,,,,
S05N03E25,0,,,,,,
S05N03E26,0,,,,,,
S05N03E27,0,,,,,,
S05N03E28,0,,,,,,
S05N03E29,0,,,,,,
S05N03E30,0,,,,,,
S05N03E31,0,,,,,,
S05N03E32,0,,,,,,
S05N03E33,0,,,,,,
S05N03E34,0,,,,,,
S05N03E35,0,,,,,,
S05N03E36,0,,,,,,
S05N03W01,41,2,2,1.431789141,F; CR6,ALPHA; AS,high
S05N03W02,5,0,0,0,,,low
S05N03W03,12,2,0,1.855,F; AS,,high
S05N03W04,3,2,0,1.855,F; AS,,high
S05N03W05,2,2,0,1.509947917,F; AS,,high
S05N03W06,2,,,,,,
S05N03W07,6,0,0,0,,,low
S05N03W08,0,2,0,1.509947917,F; AS,,high
S05N03W09,6,2,0,1.855,AS; F,,high
S05N03W10,13,0,0,0,,,low
S05N03W11,11,0,0,0,,,low
S05N03W12,36,2,3,1.559668439,F; CR6,F; CR6; AS,high
S05N03W13,23,1,1,1.369927033,F,F,high
S05N03W14,13,0,0,0,,,low
