"GEOID","wq_risk","comb_risk","wq_score","ex_risk","Pop18","adj_dw","statesmallcount","dwss_cou","dwss_den","DAC_status"
"060855117071",5,27,11.42,29,2721,167.66,3,170.66,2.464,"None"
"060855118001",21,78,49.69,72,1954,191.37,2,193.37,14.361,"None"
"060855118002",30,90,79.01,90,1214,109.05,2,111.05,42.395,"None"
"060855118003",17,45,34.17,38,1163,258.18,1,259.18,3.72,"None"
"060855120011",3,12,5.88,13,3581,11.64,0,11.64,1.012,"None"
"060855120013",10,24,18.75,21,1764,0.86,0,0.86,1.654,"None"
"060855120171",3,20,6.25,23,2787,1.29,0,1.29,1.944,"None"
"060855120431",3,44,6.25,51,3730,1.72,0,1.72,6.061,"DAC"
"060855120432",8,23,12.5,21,3014,0.43,0,0.43,1.66,"None"
"060855121001",17,44,34.02,37,1504,120.25,2,122.25,3.503,"None"
"060855122001",9,46,17.66,47,1378,305.16,2,307.16,5.188,"None"
"060855122002",29,51,72.31,34,2517,309.9,2,311.9,3.073,"None"
"060855123051",17,68,35.88,66,3333,57.76,0,57.76,11.008,"None"
"060855123052",17,86,32.7,88,1498,171.11,3,174.11,35.08,"None"
"060855123071",56,96,163.38,94,1623,37.93,0,37.93,57.7,"None"
"060855123072",56,96,163.38,95,2549,37.93,0,37.93,62.96,"None"
"060855123073",35,91,98.03,87,2833,65.95,2,67.95,32.908,"None"
"060855123082",20,83,45.51,78,3328,44.39,0,44.39,19.638,"None"
"060855123083",28,78,68.26,65,2803,43.96,1,44.96,10.398,"None"
"060855123091",58,94,173.13,80,3054,78.44,2,80.44,21.514,"None"
"060855123092",61,94,193.84,78,2182,34.05,0,34.05,19.092,"None"
"060855123102",25,90,58.33,93,1193,84.05,0,84.05,50.771,"None"
"060855123111",10,64,20.15,68,4005,39.22,1,40.22,11.888,"None"
"060855123132",19,87,40.88,90,1248,50.43,1,51.43,42.035,"None"
"060855124011",47,92,130.27,81,3090,265.5,7,272.5,22.987,"None"
"060855124012",43,89,117.8,73,1692,197.4,1,198.4,14.943,"None"
"060855124021",62,96,207.61,88,2864,233.18,5,238.18,35.602,"None"
"060855124022",43,93,118.22,88,1142,134.48,0,134.48,35.778,"None"
"060855124023",51,90,154.18,70,960,262.06,1,263.06,13.217,"None"
"060855125031",44,90,119.61,77,5859,120.25,1,121.25,18.885,"None"
"060855125032",49,91,139.4,76,3593,32.33,0,32.33,17.527,"None"
"060855125051",57,92,166.81,70,5256,16.38,0,16.38,13.287,"None"
"060855125052",57,93,167.61,77,3117,6.9,0,6.9,18.323,"None"
"060855125061",56,96,165.14,91,2710,18.1,0,18.1,44.271,"None"
"060855125062",57,94,167.18,79,1847,7.76,0,7.76,20.927,"None"
"060855125063",56,96,165.9,93,2886,24.57,0,24.57,51.687,"None"
"060855125082",25,68,57.44,58,2456,2.59,0,2.59,7.913,"None"
"060855125083",46,91,126.67,80,1785,9.05,0,9.05,22.133,"None"
"060855125091",20,64,43.08,58,2942,5.17,0,5.17,7.809,"None"
"060855125092",44,67,120.73,37,2302,8.19,0,8.19,3.559,"None"
"060855125101",35,36,97.31,10,3007,9.91,0,9.91,0.801,"None"
"060855125102",34,31,86.16,5,1247,0.43,0,0.43,0.345,"None"
"060855125103",57,93,169.18,76,3098,7.33,0,7.33,17.552,"None"
"060855126021",61,87,194.01,45,1031,128.44,4,132.44,4.735,"None"
"060855126022",60,86,183.49,43,1346,130.6,3,133.6,4.313,"None"
"060855126031",8,57,12.5,62,1307,1.29,0,1.29,9.35,"None"
"060855126033",5,33,8.33,36,2685,3.45,0,3.45,3.404,"None"
"060855126041",39,86,110.07,66,2126,9.48,0,9.48,10.934,"None"
"060855126042",36,80,102.74,59,2126,3.02,0,3.02,8.255,"None"
"060855126043",33,88,83.1,77,602,2.16,0,2.16,18.975,"DAC"
"060855135001",4,5,8.27,4,1278,195.25,1,196.25,0.209,"None"
"060871003001",10,24,21.51,21,1689,4.74,0,4.74,1.707,"None"
"060871101001",34,89,89.26,81,1672,4.74,0,4.74,22.23,"DAC"
"060871101002",48,93,133.89,86,1324,3.88,0,3.88,30.758,"DAC"
"060871101003",48,92,133.89,80,1957,3.88,0,3.88,21.932,"DAC"
"060871101004",67,91,239.03,57,3039,7.33,0,7.33,7.555,"None"
"060871102001",76,91,316.55,49,1617,5.6,0,5.6,5.584,"None"
"060871102002",71,84,267.79,28,1902,0.43,0,0.43,2.411,"None"
"060871102003",71,83,267.79,27,1365,0.43,0,0.43,2.266,"SDAC"
"060871102004",76,93,318.55,55,961,1.29,0,1.29,7.109,"None"
"060871102005",77,89,320.12,38,1733,0.86,0,0.86,3.618,"DAC"
"060871103001",71,89,267.79,43,1185,0.43,0,0.43,4.428,"DAC"
"060871103002",48,85,133.89,52,1367,1.29,0,1.29,6.322,"SDAC"
"060871103003",59,91,177.99,64,1832,1.72,0,1.72,10.12,"DAC"
"060871103004",48,80,133.89,47,3217,1.29,0,1.29,5.267,"DAC"
"060871104001",61,87,199.44,45,1740,3.02,0,3.02,4.729,"DAC"
"060871104002",31,42,80.82,21,1158,3.02,0,3.02,1.728,"DAC"
"060871104003",70,92,265.64,58,1271,3.02,0,3.02,8.039,"DAC"
"060871104004",70,89,265.07,46,3635,4.31,0,4.31,5.005,"None"
"060871105011",71,82,266.98,26,3184,0.86,0,0.86,2.191,"SDAC"
"060871105012",70,91,264.4,55,2416,1.72,0,1.72,6.964,"DAC"
"060871105013",70,95,264.62,72,1215,4.31,0,4.31,14.871,"None"
"060871105014",70,93,264.4,62,1698,1.72,0,1.72,9.4,"None"
"060871105021",76,91,316.68,49,2460,1.72,0,1.72,5.557,"None"
"060871105022",70,90,264.4,49,1817,1.72,0,1.72,5.529,"None"
"060871106001",70,92,265.38,59,1518,4.74,0,4.74,8.351,"DAC"
"060871106002",70,97,264.82,82,660,6.47,0,6.47,24.519,"None"
"060871106003",70,95,263.76,73,2356,3.45,0,3.45,15.557,"DAC"
"060871106004",69,95,262.02,75,2020,3.88,0,3.88,17.114,"SDAC"
"060871106005",70,96,263.76,76,1466,3.45,0,3.45,17.934,"None"
"060871107001",70,95,262.97,75,1171,10.34,0,10.34,16.466,"None"
"060871107002",64,97,215.53,90,1157,37.5,0,37.5,39.157,"None"
"060871107003",70,96,264.55,80,812,23.27,0,23.27,21.781,"None"
"060871202001",10,24,18.84,21,3070,286.62,4,290.62,1.672,"None"
"060871202002",17,78,36.35,76,1506,195.68,2,197.68,17.436,"None"
"060871203011",15,70,25.62,70,2178,168.1,0,168.1,13.466,"None"
"060871203012",20,81,47.12,76,1415,81.46,0,81.46,17.657,"None"
"060871203013",18,53,37.62,47,1767,65.95,2,67.95,5.089,"None"
"060871204001",23,57,55.92,47,1235,12.5,0,12.5,5.065,"None"
"060871204002",46,86,127.95,57,1115,24.57,0,24.57,7.564,"None"
"060871204003",10,49,20.07,50,1814,56.46,0,56.46,5.758,"Data Not Available"
"060871204004",27,87,61.44,81,858,18.53,0,18.53,23.07,"None"
"060871205001",11,43,23.55,42,660,112.49,0,112.49,4.221,"None"
"060871205004",9,36,17.4,36,1112,27.58,0,27.58,3.46,"None"
"060871205005",21,48,49.41,38,586,96.12,0,96.12,3.65,"Data Not Available"
"060871207002",29,83,72.18,69,1615,21.98,0,21.98,12.813,"None"
"060871207003",24,69,56.05,60,1568,87.06,0,87.06,8.596,"None"
"060871208001",28,90,67.42,90,2356,46.12,0,46.12,41.747,"None"
"060871208002",36,90,98.81,85,2130,60.34,1,61.34,28.598,"None"
"060871208003",15,81,25.11,81,1122,35.34,0,35.34,22.704,"None"
"060871209001",21,87,52.14,85,3003,156.46,0,156.46,28.987,"None"
"060871209002",5,65,9.09,74,1343,102.58,3,105.58,15.981,"None"
"060871209003",28,89,68.5,87,2653,75.43,0,75.43,33.351,"None"
"060871209004",9,86,16.67,94,1654,44.39,0,44.39,56.275,"None"
"060871210001",15,84,25.72,84,2009,308.18,1,309.18,27.352,"None"
"060871210002",2,64,5,76,751,188.78,0,188.78,17.886,"None"
"060871210003",2,50,4.84,60,818,199.99,0,199.99,8.58,"None"
"060871211001",17,80,33.94,78,929,117.24,2,119.24,19.188,"None"
"060871211002",5,72,11.29,82,2413,128.01,1,129.01,23.839,"None"
"060871212001",5,73,11.11,83,1103,96.12,0,96.12,25.425,"None"
"060871212002",36,92,102.75,92,1351,39.65,0,39.65,48.379,"None"
"060871212003",32,89,81.08,82,1853,166.8,2,168.8,23.533,"None"
"060871212004",11,82,24.26,86,1033,222.4,1,223.4,30.798,"None"
"060871220021",17,44,31.66,37,2176,93.1,2,95.1,3.536,"None"
"060871220022",9,67,16.18,72,1156,65.08,0,65.08,14.459,"None"
"060871222012",73,90,296.09,45,930,9.91,0,9.91,4.721,"None"
"060871222013",32,89,81.55,82,989,6.9,0,6.9,23.618,"None"
"060871222014",31,85,80.88,70,991,17.67,0,17.67,13.319,"None"
"060871222015",22,85,53.92,79,678,9.48,0,9.48,20.674,"None"
"060871222016",22,82,53.92,75,1247,31.03,0,31.03,16.924,"None"
"060871222021",68,89,249.86,47,2364,8.19,0,8.19,5.143,"None"
"060871222031",48,87,131.5,59,2482,8.19,0,8.19,8.306,"None"
"060871222032",83,96,414.5,64,1326,5.17,0,5.17,10.013,"None"
"060871223001",85,88,447.95,26,910,37.93,0,37.93,2.162,"DAC"
"060871223002",82,89,391.38,34,1038,14.22,0,14.22,3.162,"None"
"060871223003",85,95,438.49,59,2022,47.41,1,48.41,8.216,"None"
"060871224001",18,49,37.15,42,2528,151.72,4,155.72,4.252,"None"
"060871224002",51,90,150.56,67,1209,44.39,0,44.39,11.541,"None"
"060871224003",81,96,374,69,1699,121.55,5,126.55,12.893,"None"
"060871224004",22,67,53.5,60,656,24.57,0,24.57,8.575,"None"
"060871224005",21,77,49.54,71,530,80.6,1,81.6,13.838,"None"
"060871224006",69,92,262.03,60,705,43.96,3,46.96,8.652,"None"
"060871225002",58,91,175.63,65,2511,40.08,0,40.08,10.428,"DAC"
"060871225003",51,91,149.15,72,880,28.88,0,28.88,14.835,"None"
"060871225004",16,88,28.07,95,1778,32.33,0,32.33,64.135,"DAC"
"060871231001",59,88,182.12,51,1415,17.67,0,17.67,6.14,"None"
"060871231002",47,89,130.77,68,1449,25,0,25,12.343,"None"
"060871233001",72,86,276.81,33,1587,133.61,2,135.61,3.047,"None"
"060890114012",2,84,4.17,97,1238,50,0,50,78.339,"DAC"
"060890114021",8,72,12.5,79,1576,20.69,0,20.69,20.325,"None"
"060890115001",1,68,2.27,82,1407,124.56,1,125.56,24.269,"SDAC"
"060890115002",5,68,8.33,78,1363,178.87,0,178.87,19.369,"None"
"060890115003",1,71,2.78,85,1564,143.1,0,143.1,30.002,"None"
"060890115004",15,79,25.42,79,1275,202.15,0,202.15,20.509,"None"
"060890119001",18,70,37.54,67,1417,284.47,0,284.47,11.661,"None"
"060890119002",4,60,8.06,70,1045,118.53,0,118.53,13.1,"None"
"060890119003",9,63,16.12,68,872,52.15,0,52.15,12.451,"None"
"060890119004",4,72,7.52,83,1047,182.32,0,182.32,25.924,"None"
"060890120004",2,36,3.57,43,1531,19.4,0,19.4,4.465,"SDAC"
"060890122003",2,61,5,73,966,22.84,0,22.84,15.253,"SDAC"
"060890123011",1,66,2.5,79,1316,126.72,2,128.72,20.759,"DAC"
"060890123032",1,46,0.89,56,1807,201.28,0,201.28,7.4,"DAC"
"060890125001",1,3,1.34,4,582,146.11,2,148.11,0.223,"SDAC"
"060890125002",5,9,9.48,8,1041,115.51,1,116.51,0.591,"DAC"
"060890126031",2,8,3.55,10,748,283.18,0,283.18,0.764,"SDAC"
"060890126041",1,7,1.57,10,814,243.95,0,243.95,0.773,"DAC"
"060890127011",1,2,1.56,3,1973,87.5,0,87.5,0.131,"SDAC"
"060890127023",2,4,3.27,5,770,144.39,1,145.39,0.27,"None"
"060910100003",5,6,9.34,5,394,120.68,0,120.68,0.321,"Data Not Available"
"060930003001",1,6,2.14,9,2013,299.99,2,301.99,0.653,"DAC"
"060930003002",4,26,6.79,29,1005,245.25,0,245.25,2.447,"DAC"
"060930003003",2,5,5.45,6,1167,189.65,0,189.65,0.435,"DAC"
"060930005003",1,1,2.15,1,613,30.17,0,30.17,0.026,"DAC"
"060930007011",15,45,25.78,40,879,165.08,0,165.08,3.948,"None"
"060930007013",2,12,3.39,15,946,156.03,0,156.03,1.179,"DAC"
"060930008003",1,2,0.44,2,859,93.96,1,94.96,0.066,"SDAC"
"060930009002",5,18,8.47,18,1405,289.64,1,290.64,1.448,"DAC"
"060930009004",5,9,10.28,8,3189,135.34,0,135.34,0.627,"None"
"060952501031",46,69,127.04,37,1731,1.29,0,1.29,3.555,"DAC"
"060952501032",47,46,130.9,10,2386,0.43,0,0.43,0.777,"None"
"060952501033",47,51,130.9,16,871,0.43,0,0.43,1.259,"None"
"060952501041",47,48,130.9,12,931,0.43,0,0.43,0.931,"None"
"060952501042",46,60,127.04,28,1116,0.86,0,0.86,2.391,"None"
"060952501051",28,33,65.45,13,1942,0.43,0,0.43,1.06,"None"
"060952501061",5,5,8.73,3,2018,1.72,0,1.72,0.163,"None"
"060952501062",33,30,82.12,5,2784,0.43,0,0.43,0.351,"None"
"060952502001",45,64,123.19,33,1661,0.86,0,0.86,3.056,"DAC"
"060952502002",45,71,123.19,41,946,0.86,0,0.86,4.076,"DAC"
"060952502003",45,60,123.19,29,1374,0.86,0,0.86,2.465,"None"
"060952503001",45,66,123.19,35,1149,0.86,0,0.86,3.314,"DAC"
"060952503002",45,64,123.19,33,1278,0.86,0,0.86,2.935,"DAC"
"060952503003",47,67,130.9,35,563,0.43,0,0.43,3.246,"None"
"060952504001",34,89,90.46,83,710,3.88,0,3.88,24.608,"DAC"
"060952504002",30,80,76.98,65,1395,3.45,0,3.45,10.836,"None"
"060952504003",25,81,57.73,71,699,3.02,0,3.02,13.656,"DAC"
"060952505011",33,88,82.12,77,964,3.88,0,3.88,18.994,"None"
"060952505012",25,60,57.73,49,1186,3.45,0,3.45,5.554,"None"
"060952505021",34,84,90.46,65,1678,4.31,0,4.31,10.416,"None"
"060952505022",18,52,38.49,46,1943,3.88,0,3.88,4.974,"None"
"060952506011",18,62,38.49,58,2300,4.31,0,4.31,7.793,"None"
"060952506012",16,54,28.87,50,2264,4.31,0,4.31,5.928,"None"
"060952506013",18,81,38.49,78,1007,4.31,0,4.31,19.164,"None"
"060952506051",16,69,28.87,68,1092,5.17,0,5.17,12.219,"None"
"060952510001",25,46,57.73,31,932,0.43,0,0.43,2.801,"DAC"
"060952511001",42,43,115.47,11,2082,0.43,0,0.43,0.848,"DAC"
"060952512001",42,51,115.47,21,1645,0.43,0,0.43,1.662,"None"
"060952512002",42,50,115.47,19,1149,0.43,0,0.43,1.544,"DAC"
"060952512003",42,55,115.47,25,841,0.43,0,0.43,2.052,"DAC"
"060952513001",45,71,123.19,41,713,0.86,0,0.86,4.055,"None"
"060952513002",45,63,123.19,32,758,0.86,0,0.86,2.807,"None"
"060952513003",47,55,130.9,20,1272,0.43,0,0.43,1.631,"None"
"060952514001",20,25,43.63,12,1651,0.43,0,0.43,0.936,"None"
"060952514003",28,39,65.45,20,2317,0.86,0,0.86,1.578,"None"
"060952515002",27,55,61.59,40,1086,1.29,0,1.29,3.996,"Data Not Available"
"060952515003",25,39,57.73,23,2095,0.43,0,0.43,1.883,"SDAC"
"060952521031",27,39,61.59,22,720,0.43,0,0.43,1.776,"None"
"060952521032",25,32,57.73,15,2780,0.86,0,0.86,1.183,"None"
"060952521033",42,45,115.47,13,2107,0.43,0,0.43,1.011,"None"
"060952521041",15,18,25.66,8,2384,1.72,0,1.72,0.63,"None"
"060952522011",9,39,17.15,39,4283,33.62,0,33.62,3.785,"None"
"060952522012",20,43,46.95,33,296,48.7,0,48.7,3.017,"None"
"060952522013",5,19,12.39,20,641,19.4,0,19.4,1.61,"None"
"060952523102",9,28,17.15,26,992,27.58,0,27.58,2.146,"None"
"060952523133",10,20,21.54,16,3303,4.74,0,4.74,1.279,"None"
"060952523171",20,24,44.82,11,2931,5.6,0,5.6,0.849,"None"
"060952523172",17,18,31.58,6,5620,6.03,0,6.03,0.455,"None"
"060952527023",23,21,55.73,4,232,0.43,0,0.43,0.209,"None"
"060952527026",51,44,150.46,3,753,18.96,0,18.96,0.107,"None"
"060952528011",21,47,50,37,65,0.86,0,0.86,3.535,"Data Not Available"
"060952528012",14,43,25,39,0,0.86,0,0.86,3.824,"Data Not Available"
"060952528015",8,24,12.5,23,731,0.86,0,0.86,1.876,"None"
"060952528021",19,24,40,12,583,1.29,0,1.29,0.976,"DAC"
"060952528022",3,10,6.25,11,341,0.86,0,0.86,0.827,"Data Not Available"
"060952529031",1,39,1.43,48,957,181.03,1,182.03,5.282,"None"
"060952529034",2,15,5.1,18,789,121.11,0,121.11,1.428,"None"
"060952529131",27,60,64.63,47,1237,1.29,0,1.29,5.261,"None"
"060952529133",27,39,64.63,21,973,0.43,0,0.43,1.683,"None"
"060952529134",34,40,89.63,16,1637,0.43,0,0.43,1.269,"None"
"060952529151",8,10,12.5,6,1505,1.29,0,1.29,0.359,"None"
"060952529152",1,23,2.08,29,3362,13.79,0,13.79,2.531,"None"
"060952530001",53,57,161.34,17,6435,3.02,0,3.02,1.349,"Data Not Available"
"060952531011",27,75,64.63,63,507,4.74,0,4.74,9.769,"Data Not Available"
"060952531012",47,83,129.27,51,870,2.16,0,2.16,6.153,"SDAC"
"060952531013",47,56,129.27,22,1064,0.43,0,0.43,1.752,"None"
"060952531014",47,65,129.27,32,705,0.43,0,0.43,2.857,"None"
"060952531015",47,91,129.27,75,1084,4.74,0,4.74,17.085,"None"
"060952531016",36,60,103.41,37,1150,8.62,0,8.62,3.559,"None"
"060952531051",17,60,32.32,57,1585,5.17,0,5.17,7.647,"DAC"
"060952531063",28,46,64.63,28,1994,0.86,0,0.86,2.428,"None"
"060952531071",47,74,129.27,42,622,2.59,0,2.59,4.217,"None"
"060952531072",47,80,129.27,48,2057,2.59,0,2.59,5.422,"None"
"060952531073",47,64,129.27,31,2639,0.86,0,0.86,2.744,"DAC"
"060952531074",47,75,129.27,43,768,0.86,0,0.86,4.428,"DAC"
"060952531081",47,88,129.27,65,1930,4.31,1,5.31,10.504,"None"
"060952531082",47,88,129.27,64,1556,2.16,0,2.16,10.025,"None"
"060952531083",48,56,134.45,21,1696,7.76,0,7.76,1.718,"None"
"060952532013",28,87,64.63,81,1144,9.48,0,9.48,22.942,"None"
"060952532014",20,65,43.09,59,1206,7.33,0,7.33,8.156,"None"
"060952532031",28,76,64.63,63,1657,3.45,0,3.45,9.842,"None"
"060952532032",28,69,64.63,55,1405,3.45,0,3.45,7.032,"None"
"060952532033",47,85,129.27,54,1069,2.16,0,2.16,6.815,"DAC"
"060952532041",17,61,32.32,58,1662,19.4,0,19.4,7.971,"None"
"060952532045",28,73,64.63,60,1922,1.72,0,1.72,8.66,"SDAC"
"060952533001",9,14,17.8,10,2131,131.46,0,131.46,0.786,"None"
"060952533002",72,69,275.49,12,818,101.72,1,102.72,0.909,"None"
"060952534021",90,91,548.16,32,1479,11.64,0,11.64,2.886,"None"
"060952534023",80,95,366.1,63,1199,3.88,0,3.88,9.87,"None"
"060952534024",68,89,257.11,49,3246,15.09,0,15.09,5.548,"None"
"060952534025",66,82,227.75,31,1448,9.05,0,9.05,2.778,"None"
"060952534031",71,96,266.13,75,1531,6.9,0,6.9,17.035,"None"
"060952534032",70,93,265.92,64,1239,7.33,0,7.33,9.935,"None"
"060952534033",51,66,152.73,29,2213,9.05,0,9.05,2.563,"None"
"060952534041",71,93,267.04,64,2050,3.88,0,3.88,9.964,"None"
"060952534042",80,92,366.08,49,1147,1.72,0,1.72,5.628,"None"
"060952534043",83,94,415.82,55,1596,2.59,0,2.59,7.146,"None"
"060952534044",76,93,316.2,55,2345,4.74,0,4.74,7.084,"None"
"060952535001",10,11,19.1,5,4796,70.26,3,73.26,0.304,"None"
"060952535002",50,53,142.47,15,2294,2.59,0,2.59,1.178,"None"
"060952535003",36,67,101.87,45,1314,3.45,0,3.45,4.746,"None"
"060952535004",25,23,57.9,4,1720,35.77,0,35.77,0.264,"DAC"
"060959800001",35,31,96.67,4,0,2.16,0,2.16,0.244,"Data Not Available"
"060971501001",27,87,62.87,80,1461,247.83,1,248.83,21.631,"None"
"060971501002",26,41,59.77,25,744,74.57,0,74.57,2.093,"None"
"060971501003",16,28,30.01,19,251,110.77,0,110.77,1.538,"None"
"060971502021",10,86,18.75,93,694,76.72,0,76.72,53.492,"None"
"060971502022",32,91,81.28,92,930,26.72,0,26.72,46.761,"None"
"060971502023",33,86,83.56,71,512,124.99,0,124.99,13.834,"None"
"060971502024",35,76,96.31,56,1366,65.51,0,65.51,7.418,"DAC"
"060971502025",24,89,56.28,92,1205,16.38,0,16.38,47.073,"None"
"060971502031",60,97,188.86,96,1454,75.86,0,75.86,70.466,"None"
"060971502033",78,99,341.64,89,1794,20.69,0,20.69,38.689,"None"
"060971502041",8,87,12.5,98,921,37.93,0,37.93,93.683,"None"
"060971502042",32,93,81.28,99,1626,47.41,0,47.41,118.29,"DAC"
"060971502043",10,88,18.75,100,1124,131.46,0,131.46,148.293,"None"
"060971503031",29,63,74.81,48,780,75.43,0,75.43,5.39,"None"
"060971503032",65,91,220.02,57,1103,137.06,1,138.06,7.665,"None"
"060971503033",71,99,268.89,97,862,76.29,0,76.29,78.744,"None"
"060971503034",60,91,189.04,62,1658,52.58,0,52.58,9.343,"DAC"
"060971503041",33,92,84,97,1319,54.74,0,54.74,87.871,"None"
"060971503042",40,94,112,96,2174,32.76,0,32.76,77.464,"None"
"060971503043",71,99,270.61,99,1552,52.58,0,52.58,129.6,"None"
"060971503044",62,98,203.06,99,1010,53.01,1,54.01,111.008,"None"
"060971503051",36,91,103.88,89,1220,48.27,0,48.27,38.403,"None"
"060971503052",24,90,56,96,1778,23.71,0,23.71,71.56,"None"
"060971503053",24,90,56,96,2331,26.29,0,26.29,72.491,"None"
"060971503054",16,89,28,100,935,37.93,0,37.93,409.472,"DAC"
"060971503063",5,50,8.33,57,2172,56.89,0,56.89,7.587,"None"
"060971505001",60,94,189.02,78,299,53.01,0,53.01,19.269,"None"
"060971505003",16,72,30.35,71,1374,309.47,2,311.47,13.468,"None"
"060971505004",9,48,16.56,50,587,194.82,1,195.82,5.765,"None"
"060971505005",56,96,165.95,92,948,13.36,0,13.36,47.793,"None"
"060971505006",66,92,227.14,64,727,35.34,0,35.34,10.329,"Data Not Available"
"060971506031",3,55,6.25,65,1872,6.03,0,6.03,10.489,"None"
"060971506034",3,57,6.25,67,1612,9.91,0,9.91,11.857,"None"
"060971506036",8,63,12.5,69,1062,2.59,0,2.59,12.676,"None"
"060971506071",34,93,87.5,100,972,39.22,0,39.22,220.198,"None"
"060971506072",22,88,54.69,88,565,126.29,1,127.29,35.667,"None"
"060971506073",29,87,71.92,79,3738,65.08,0,65.08,20.247,"None"
"060971506102",28,92,65.62,99,2067,51.72,0,51.72,111.627,"None"
"060971506103",8,77,12.5,84,660,4.31,0,4.31,26.575,"None"
"060971506122",17,30,34.25,21,1706,185.77,1,186.77,1.674,"None"
"060971507012",23,86,55.45,81,1128,9.91,0,9.91,23.16,"Data Not Available"
"060971507013",23,85,55.45,78,740,6.9,0,6.9,19.076,"None"
"060971507014",23,88,55.45,88,1073,6.9,0,6.9,34.764,"None"
"060971507021",15,50,25.59,47,1570,33.62,0,33.62,5.083,"None"
"060971507022",33,91,83.17,90,955,18.1,0,18.1,41.833,"None"
"060971507023",11,52,22.18,53,1354,36.21,0,36.21,6.601,"None"
"060971507024",29,90,73.93,89,1142,9.48,0,9.48,38.474,"None"
"060971508002",18,89,36.97,98,1167,18.1,0,18.1,98.84,"DAC"
"060971508004",4,47,7.92,54,2681,53.88,0,53.88,6.754,"None"
"060971509015",16,88,29.17,96,1165,62.07,0,62.07,76.911,"SDAC"
"060971509021",25,90,58.33,95,1170,46.12,0,46.12,62.373,"None"
"060971509022",34,93,87.5,99,639,43.96,0,43.96,133.519,"None"
"060971510001",36,91,103.7,90,1329,228.87,0,228.87,40.505,"None"
"060971510002",45,95,123.54,98,1163,223.7,0,223.7,91.138,"None"
"060971510003",34,93,87.5,97,1717,141.37,1,142.37,82.675,"None"
"060971511001",29,67,70.77,53,2229,243.09,0,243.09,6.57,"None"
"060971511002",33,89,83.4,82,2248,326.28,2,328.28,23.935,"None"
"060971511003",10,57,20.21,60,1202,218.09,1,219.09,8.659,"None"
"060971512011",51,93,154.77,83,1593,60.34,0,60.34,24.875,"Data Not Available"
"060971512012",29,90,69.58,89,1249,145.68,0,145.68,37.451,"None"
"060971512013",9,81,15,87,918,109.48,0,109.48,33.888,"None"
"060971512014",44,93,121.01,88,1988,194.82,1,195.82,34.765,"None"
"060971512015",61,96,198.17,85,1604,76.29,0,76.29,28.367,"SDAC"
"060971512031",5,86,8.33,100,1166,44.39,0,44.39,227.311,"None"
"060971512032",10,88,18.75,100,1315,109.48,0,109.48,154.047,"None"
"060971512041",3,84,6.25,96,1543,115.08,0,115.08,76.565,"None"
"060971513051",3,69,6.25,81,1866,12.93,0,12.93,22.909,"SDAC"
"060971513072",62,97,206.68,90,989,70.69,0,70.69,41.219,"None"
"060971513085",3,50,6.25,59,1621,9.48,0,9.48,8.421,"None"
"060971513091",20,75,43.89,70,977,248.26,0,248.26,13.256,"None"
"060971513092",36,92,103.39,92,2560,67.67,0,67.67,46.625,"None"
"060971513111",8,86,12.5,94,1682,65.95,0,65.95,58.732,"None"
"060971513112",3,86,6.25,100,1086,84.91,0,84.91,352.891,"Data Not Available"
"060971513113",8,87,12.5,100,1564,43.1,0,43.1,231.703,"None"
"060971513115",8,86,12.5,94,1088,56.03,0,56.03,60.119,"None"
"060971514011",70,96,265.38,77,4974,130.17,0,130.17,18.563,"None"
"060971514012",29,90,69.8,92,1691,28.88,1,29.88,50.01,"DAC"
"060971514013",49,96,139.6,99,958,22.41,0,22.41,141.988,"None"
"060971514021",38,91,109.73,86,2232,21.98,0,21.98,31.175,"SDAC"
"060971514022",92,100,619.03,97,2494,56.03,0,56.03,88.518,"DAC"
"060971514023",92,100,617.22,93,2475,131.03,0,131.03,50.806,"SDAC"
"060971514024",68,99,248.21,98,868,131.03,0,131.03,105.106,"DAC"
"060971514025",83,100,414.32,95,1848,24.14,0,24.14,62.031,"DAC"
"060971515022",5,63,11.14,72,605,76.29,1,77.29,14.878,"None"
"060971515023",4,69,7.43,79,1092,207.32,0,207.32,20.137,"None"
"060971516012",2,36,3.5,42,1135,137.92,0,137.92,4.152,"None"
"060971520001",4,85,6.25,96,916,36.21,0,36.21,72.597,"SDAC"
"060971524003",26,87,58.39,83,1445,131.89,0,131.89,25.03,"None"
"060971526001",31,86,80.89,71,1324,245.68,2,247.68,13.748,"None"
"060971526005",27,66,61.88,53,1021,299.99,2,301.99,6.431,"None"
"060971527011",68,95,244.68,74,1242,193.53,0,193.53,15.709,"None"
"060971527012",72,99,273,98,864,23.71,0,23.71,108.878,"None"
"060971527013",53,92,161,74,885,8.19,0,8.19,15.932,"None"
"060971527014",70,98,265.74,92,993,55.6,0,55.6,49.404,"None"
"060971527015",71,99,270.78,94,1379,51.29,0,51.29,56.605,"SDAC"
"060971527021",72,95,279.49,72,827,119.39,0,119.39,14.749,"None"
"060971527022",32,91,81.4,90,1052,44.39,0,44.39,40.66,"None"
"060971527023",32,92,81.17,98,729,45.69,0,45.69,108.014,"None"
"060971527024",68,96,256.5,83,2519,78.88,0,78.88,24.686,"None"
"060971527025",54,96,162.35,95,517,18.1,0,18.1,62.381,"None"
"060971528011",35,91,95.49,87,1370,62.93,0,62.93,32.162,"DAC"
"060971528012",32,92,81.85,98,996,22.84,0,22.84,97.743,"None"
