"WELL_ID","PRF1","PRF2","PRF3","PL1","PL2","risk","LATITUDE","LONGITUDE","SOURCE"
"1800573-001",1,0,3.17779342231812,"AS","","high",40.371444,-120.639669,"DHS"
"1800576-001",0,0,NA,"","","low",40.045711,-120.123554,"DHS"
"1800589-002",0,0,NA,"","","low",40.587138,-121.091086,"DHS"
"1800593-001",0,0,NA,"","","low",40.318246,-120.369534,"DHS"
"1800601-001",0,0,NA,"","","low",40.56001,-120.760305,"DHS"
"1800601-002",0,0,NA,"","","low",40.553994,-120.823203,"DHS"
"1800604-001",0,0,NA,"","","low",41.133333,-121.133333,"DHS"
"1800618-001",0,0,NA,"","","low",41.04923,-121.31267,"DHS"
"1800625-001",0,0,NA,"","","low",40.718776,-120.723887,"DHS"
"1800625-002",0,0,NA,"","","low",40.71944,-120.724152,"DHS"
"1800801-001",0,0,NA,"","","low",40.653171,-120.771013,"DHS"
"1800801-002",0,0,NA,"","","low",40.65348,-120.772411,"DHS"
"1805001-001",0,0,NA,"","","low",40.37663,-120.582676,"DHS"
"1805004-003",1,1,1.08381980905989,"AS","F","high",40.403308,-120.508047,"DHS"
"1805004-004",1,0,2.65943229166667,"AS","","high",40.411096,-120.497994,"DHS"
"1805004-005",1,0,1.47647321428571,"AS","","high",40.411137,-120.493277,"DHS"
"1805006-001",0,0,NA,"","","low",40.36538,-120.423,"DHS"
"1810001-003",0,0,NA,"","","low",40.409716,-120.6404,"DHS"
"1810001-005",0,0,NA,"","","low",40.399131,-120.617752,"DHS"
"1810003-001",0,0,NA,"","","low",41.122236,-121.1428,"DHS"
"1810003-002",0,0,NA,"","","low",41.12251,-121.13659,"DHS"
"1810700-001",2,0,1.61018733844755,"ALPHA; U","","high",40.14522,-120.120875,"DHS"
"1810700-002",1,0,12.1458333333333,"TCPR123","","high",40.144994,-120.142452,"DHS"
"1810700-003",2,0,1.33536155521574,"ALPHA; U","","high",40.145223,-120.124942,"DHS"
"1810700-004",0,0,NA,"","","low",40.137894,-120.141361,"DHS"
"1810800-001",0,0,NA,"","","low",40.401562,-120.516567,"DHS"
"1810800-002",1,2,1.4,"AS","PCE; TCE","high",40.40265,-120.511566,"DHS"
"1810801-001",0,0,NA,"","","low",41.117417,-121.186688,"DHS"
"181614P01-136.03L",0,0,NA,"","","low",36.4442,-120.203,"DWR"
"181615N02-140.55LB",0,0,NA,"","","low",36.3564,-120.228,"DWR"
"181626F02-144.25L",0,0,NA,"","","low",36.3472,-120.205,"DWR"
"18N01W02E002M",0,0,NA,"","","low",39.4418,-121.943,"DWR"
"18N01W02E003M",0,0,NA,"","","low",39.4418,-121.943,"DWR"
"18N01W34M002H",0,0,NA,"","","low",41.9071,-124.172,"DWR"
"18N02E32H001M",0,0,NA,"","","low",39.3693,-121.763,"DWR"
"18N02W18D003M",0,0,NA,"","","low",39.4208,-122.134,"DWR"
"18N02W18D004M",0,0,NA,"","","low",39.4208,-122.134,"DWR"
"18N03E08B003M",0,0,NA,"","","low",39.4341,-121.657,"DWR"
"18N03E21G001M",0,0,NA,"","","low",39.4018,-121.64,"DWR"
"18N03E25N001M",0,0,NA,"","","low",39.3816,-121.591,"DWR"
"18N03W10K002M",0,0,NA,"","","low",39.4302,-122.182,"DWR"
"18N04E07A001M",0,0,NA,"","","low",39.4374,-121.561,"DWR"
"1900006-001",0,0,NA,"","","low",34.351312,-117.8988,"DHS"
"1900006-002",0,0,NA,"","","low",34.34909,-117.903097,"DHS"
"1900007-001",0,0,NA,"","","low",34.564454,-118.474364,"DHS"
"1900008-001",0,0,NA,"","","low",34.396832,-117.806345,"DHS"
"1900011-001",0,0,NA,"","","low",34.457925,-118.487169,"DHS"
"1900011-002",0,0,NA,"","","low",34.45814,-118.48578,"DHS"
"1900020-001",0,0,NA,"","","low",34.395456,-118.074506,"DHS"
"1900021-001",0,0,NA,"","","low",34.502335,-118.377657,"DHS"
"1900030-001",0,0,NA,"","","low",34.318341,-118.131577,"DHS"
"1900038-001",1,0,1.77444444444444,"AS","","high",34.74593,-118.13112,"DHS"
"1900041-001",0,0,NA,"","","low",34.448805,-118.425668,"DHS"
"1900041-002",1,0,1.70066666666667,"AS","","high",34.448849,-118.425749,"DHS"
"1900046-003",0,0,NA,"","","low",34.47511,-118.6111,"DHS"
"1900046-006",0,0,NA,"","","low",34.474057,-118.611339,"DHS"
"1900046-007",0,0,NA,"","","low",34.416889,-118.416889,"DHS"
"1900046-010",0,0,NA,"","","low",34.488345,-118.613129,"DHS"
"1900046-011",0,0,NA,"","","low",34.487018,-118.612937,"DHS"
"1900055-001",0,0,NA,"","","low",34.503137,-118.029156,"DHS"
"1900057-002",0,0,NA,"","","low",34.455006,-117.888668,"DHS"
"1900058-001",0,0,NA,"","","low",34.343171,-117.909656,"DHS"
"1900074-001",0,0,NA,"","","low",34.672017,-118.431776,"DHS"
"1900075-001",0,0,NA,"","","low",34.720153,-118.510155,"DHS"
"1900075-002",0,0,NA,"","","low",34.720288,-118.509926,"DHS"
"1900075-003",0,0,NA,"","","low",34.720157,-118.509428,"DHS"
"1900080-001",0,0,NA,"","","low",34.399839,-117.747831,"DHS"
"1900081-001",1,1,1.225,"NO3N","NO3N","high",34.511015,-118.355843,"DHS"
"1900081-002",0,0,NA,"","","low",34.511103,-118.356612,"DHS"
"1900081-003",0,0,NA,"","","low",34.510556,-118.358278,"DHS"
"1900089-001",0,0,NA,"","","low",34.651239,-118.481177,"DHS"
"1900089-002",0,0,NA,"","","low",34.652382,-118.476163,"DHS"
"1900092-001",0,0,NA,"","","low",34.438222,-118.265783,"DHS"
"1900102-001",0,0,NA,"","","low",34.615298,-118.150903,"DHS"
"1900122-001",0,0,NA,"","","low",34.292486,-118.40031,"DHS"
"1900126-001",0,0,NA,"","","low",34.438466,-118.274073,"DHS"
"1900127-001",0,0,NA,"","","low",34.342965,-117.934743,"DHS"
"1900127-002",0,0,NA,"","","low",34.347765,-117.930861,"DHS"
"1900127-003",0,0,NA,"","","low",34.343665,-117.926616,"DHS"
"1900130-002",0,0,NA,"","","low",34.046111,-118.021361,"DHS"
"1900131-001",0,0,NA,"","","low",34.510265,-118.451281,"DHS"
"1900131-002",0,0,NA,"","","low",34.510181,-118.45111,"DHS"
"1900145-001",0,0,NA,"","","low",34.690472,-117.97535,"DHS"
"1900146-001",0,1,NA,"","NO3N","med",34.624485,-118.18506,"DHS"
"1900146-003",0,0,NA,"","","low",34.630624,-118.183708,"DHS"
"1900154-001",0,0,NA,"","","low",34.668208,-118.036798,"DHS"
"1900158-001",0,0,NA,"","","low",34.423787,-117.766755,"DHS"
"1900158-002",0,0,NA,"","","low",34.423598,-117.766453,"DHS"
"1900162-001",0,0,NA,"","","low",34.643164,-118.494199,"DHS"
"1900162-002",0,0,NA,"","","low",34.641135,-118.4985,"DHS"
"1900239-001",0,0,NA,"","","low",34.726207,-118.567781,"DHS"
"1900244-001",0,0,NA,"","","low",34.722231,-118.798281,"DHS"
"1900301-001",0,0,NA,"","","low",34.614347,-118.165961,"DHS"
"1900512-001",0,0,NA,"","","low",34.375877,-117.722158,"DHS"
"1900523-002",0,1,NA,"","NO3N","med",34.625658,-118.166223,"DHS"
"1900527-001",0,0,NA,"","","low",34.278098,-118.165783,"DHS"
"1900528-001",0,0,NA,"","","low",34.298588,-118.014727,"DHS"
"1900528-002",0,0,NA,"","","low",34.298734,-118.014847,"DHS"
"1900529-001",1,0,1.27,"F","","high",34.231663,-117.790076,"DHS"
"1900537-001",0,0,NA,"","","low",34.51127,-118.357753,"DHS"
"1900541-001",1,0,1.10666666666667,"CR6","","high",34.706806,-118.073368,"DHS"
"1900552-001",0,0,NA,"","","low",34.335278,-117.099694,"DHS"
"1900554-001",0,0,NA,"","","low",34.345451,-117.82952,"DHS"
"1900559-001",0,0,NA,"","","low",34.086682,-118.895682,"DHS"
"1900563-001",0,0,NA,"","","low",34.809228,-118.254977,"DHS"
"1900571-001",1,1,1.98113085216996,"U","ALPHA","high",34.345498,-117.966326,"DHS"
"1900571-002",1,0,1.95,"U","","high",34.344913,-117.968282,"DHS"
"1900571-003",0,0,NA,"","","low",34.343199,-117.970209,"DHS"
"1900571-004",0,1,NA,"","U","med",34.345265,-117.967007,"DHS"
"1900571-005",1,0,1.54501300955011,"U","","high",34.343312,-117.970279,"DHS"
"1900571-006",0,0,NA,"","","low",34.346667,-117.949722,"DHS"
"1900576-001",0,0,NA,"","","low",34.341676,-118.108992,"DHS"
"1900583-001",0,0,NA,"","","low",34.391222,-117.727598,"DHS"
"1900592-001",0,0,NA,"","","low",34.366668,-117.986383,"DHS"
"1900594-001",0,0,NA,"","","low",34.599145,-118.724612,"DHS"
"1900599-001",0,0,NA,"","","low",34.287723,-118.229616,"DHS"
"1900603-001",0,0,NA,"","","low",34.082519,-118.521236,"DHS"
"1900603-002",0,0,NA,"","","low",34.08281,-118.521853,"DHS"
"1900612-001",0,0,NA,"","","low",34.298356,-118.111947,"DHS"
"1900631-001",0,0,NA,"","","low",34.616066,-118.440619,"DHS"
"1900636-001",0,1,NA,"","CR6","med",34.684451,-118.092173,"DHS"
"1900639-002",0,0,NA,"","","low",34.330658,-118.317883,"DHS"
"1900639-003",0,1,NA,"","F","med",34.335769,-118.313466,"DHS"
"1900641-001",0,0,NA,"","","low",34.39697,-117.739592,"DHS"
"1900649-001",0,0,NA,"","","low",34.705928,-118.093364,"DHS"
"1900665-001",0,1,NA,"","NO3N","med",34.511647,-118.34649,"DHS"
"1900665-002",0,0,NA,"","","low",34.511723,-118.348372,"DHS"
"1900677-001",0,0,NA,"","","low",34.439549,-118.30098,"DHS"
"1900677-002",1,1,1.15,"F","AS","high",34.439502,-118.302922,"DHS"
"1900706-002",0,0,NA,"","","low",34.086942,-118.006622,"DHS"
"1900706-003",0,0,NA,"","","low",34.086999,-118.006678,"DHS"
"1900707-001",0,1,NA,"","NO3N","med",34.488575,-118.33094,"DHS"
"1900712-001",0,0,NA,"","","low",34.322129,-118.126404,"DHS"
"1900715-002",0,0,NA,"","","low",34.458611,-118.401556,"DHS"
"1900717-001",0,0,NA,"","","low",34.494245,-118.31105,"DHS"
"1900717-002",0,0,NA,"","","low",34.493058,-118.311063,"DHS"
"1900721-001",1,0,1.25,"CR6","","high",34.705473,-118.100472,"DHS"
"1900729-001",0,0,NA,"","","low",34.505392,-118.45173,"DHS"
"1900733-001",0,0,NA,"","","low",34.412401,-117.670139,"DHS"
"1900740-001",0,0,NA,"","","low",34.735154,-118.599238,"DHS"
"1900741-001",0,0,NA,"","","low",34.710093,-118.556879,"DHS"
"1900741-003",0,0,NA,"","","low",34.710139,-118.556833,"DHS"
"1900741-004",1,0,5.5,"F","","high",34.709111,-118.558,"DHS"
"1900744-001",0,0,NA,"","","low",34.584148,-118.356139,"DHS"
"1900744-002",0,0,NA,"","","low",34.584003,-118.356053,"DHS"
"1900750-001",0,0,NA,"","","low",34.719397,-118.292507,"DHS"
"1900751-001",0,0,NA,"","","low",34.718231,-118.006931,"DHS"
"1900752-001",0,0,NA,"","","low",34.5017,-118.453143,"DHS"
"1900756-001",0,0,NA,"","","low",34.608395,-118.560348,"DHS"
"1900756-002",2,0,5.61134681337151,"CD; PB","","high",34.608475,-118.56031,"DHS"
"1900756-003",0,0,NA,"","","low",34.608594,-118.56035,"DHS"
"1900761-001",0,0,NA,"","","low",34.309641,-118.36301,"DHS"
"1900767-001",0,0,NA,"","","low",34.850278,-118.850111,"DHS"
"1900767-002",0,0,NA,"","","low",34.850278,-118.850111,"DHS"
"1900767-005",0,0,NA,"","","low",34.796603,-118.858114,"DHS"
"1900768-001",0,0,NA,"","","low",34.495559,-118.326509,"DHS"
"1900784-001",0,0,NA,"","","low",34.375317,-118.181943,"DHS"
"1900784-005",0,0,NA,"","","low",34.375587,-118.182335,"DHS"
"1900791-001",0,0,NA,"","","low",34.413759,-117.826139,"DHS"
"1900801-002",0,0,NA,"","","low",34.680762,-117.971987,"DHS"
"1900803-003",0,0,NA,"","","low",34.624096,-118.148741,"DHS"
"1900804-001",0,0,NA,"","","low",34.697426,-118.04576,"DHS"
"1900808-001",1,0,1.14288888888889,"CR6","","high",34.695022,-118.164663,"DHS"
"1900808-002",1,2,1.07375,"CR6","CR6; BIS2EHP","high",34.695126,-118.164643,"DHS"
"1900817-001",1,0,1.2,"CR6","","high",34.701088,-118.105491,"DHS"
"1900820-001",0,1,NA,"","NO3N","med",34.494611,-118.325268,"DHS"
"1900827-002",0,0,NA,"","","low",34.606333,-117.870358,"DHS"
"1900831-001",0,0,NA,"","","low",34.067345,-118.896223,"DHS"
"1900843-001",1,0,1.07333333333333,"CR6","","high",34.70077,-118.084975,"DHS"
"1900864-001",0,0,NA,"","","low",34.331325,-118.00121,"DHS"
"1900868-001",0,0,NA,"","","low",34.43347,-118.363722,"DHS"
"1900868-003",0,0,NA,"","","low",34.434542,-118.365065,"DHS"
"1900888-001",0,0,NA,"","","low",34.082928,-118.89808,"DHS"
"1900893-001",0,0,NA,"","","low",34.076612,-118.924635,"DHS"
"1900903-001",1,0,1.17,"NO3N","","high",34.51032,-118.36194,"DHS"
"1900903-002",1,0,1.21,"NO3N","","high",34.510324,-118.361986,"DHS"
"1900904-001",0,0,NA,"","","low",34.439209,-118.288586,"DHS"
"1900912-001",0,0,NA,"","","low",34.792517,-118.853537,"DHS"
"1900913-002",3,1,1.59319006224873,"BIS2EHP; NO3N; AS","AS","high",34.468434,-118.477348,"DHS"
"1900937-002",0,0,NA,"","","low",34.680644,-118.783248,"DHS"
"1900952-001",0,0,NA,"","","low",34.291207,-117.840715,"DHS"
"1900974-001",0,0,NA,"","","low",34.387764,-117.71387,"DHS"
"1900976-002",0,1,NA,"","NO3N","med",34.688566,-118.453329,"DHS"
"1900976-003",0,0,NA,"","","low",34.682778,-118.461278,"DHS"
"1900976-005",0,0,NA,"","","low",34.683181,-118.461836,"DHS"
"1900976-005",0,0,NA,"","","low",34.682778,-118.461278,"DHS"
"1900987-001",0,1,NA,"","F","med",34.598635,-118.724274,"DHS"
"1900992-001",0,0,NA,"","","low",34.547467,-118.43372,"DHS"
"1907004-001",0,0,NA,"","","low",34.520515,-118.264103,"DHS"
"1907011-001",2,3,1.1295,"ALPHA; U","ALPHA; U; F","high",34.817012,-118.890877,"DHS"
"1907013-001",0,1,NA,"","NO3N","med",34.495091,-118.326382,"DHS"
"1907014-001",2,0,11.6083333333334,"ALPHA; U","","high",34.5019,-118.342324,"DHS"
"1907014-004",2,0,8.32499999999999,"ALPHA; U","","high",34.501099,-118.341475,"DHS"
"1907014-005",2,0,14.1916666666667,"U; ALPHA","","high",34.501348,-118.34272,"DHS"
"1907014-006",2,0,1.28537599206349,"ALPHA; U","","high",34.498244,-118.335949,"DHS"
"1907014-007",2,1,1.72135416666667,"F; AS","AS","high",34.496795,-118.334212,"DHS"
"1907014-008",0,1,NA,"","AS","med",34.4967,-118.3352,"DHS"
"1907014-009",1,1,1.38,"ALPHA","AS","high",34.505611,-118.336472,"DHS"
"1907015-001",0,0,NA,"","","low",34.495558,-118.326063,"DHS"
"1907016-001",0,0,NA,"","","low",34.518852,-118.317712,"DHS"
"1907016-002",0,0,NA,"","","low",34.51947,-118.31793,"DHS"
"1907018-001",2,0,1.52941941738242,"AS; F","","high",34.503887,-118.541724,"DHS"
"1907028-002",0,0,NA,"","","low",34.513626,-118.308159,"DHS"
"1907028-003",0,1,NA,"","NO3N","med",34.515881,-118.301996,"DHS"
"1907028-004",0,0,NA,"","","low",34.515909,-118.30218,"DHS"
"1907031-001",1,0,2.36,"AS","","high",34.297814,-118.250167,"DHS"
"1907032-001",0,1,NA,"","CR6","med",34.747798,-118.11929,"DHS"
"1907036-001",2,0,1.985525,"AS; NO3N","","high",34.461738,-118.483887,"DHS"
"1909006-001",1,0,1.75142857142857,"AS","","high",34.800523,-118.578213,"DHS"
"1909015-001",0,0,NA,"","","low",34.507965,-118.364978,"DHS"
"1909646-001",0,0,NA,"","","low",34.512264,-118.311026,"DHS"
"1909646-003",0,0,NA,"","","low",34.511625,-118.312881,"DHS"
"1910001-002",0,0,NA,"","","low",34.114785,-118.097419,"DHS"
"1910001-003",0,0,NA,"","","low",34.114452,-118.097291,"DHS"
"1910001-006",2,0,1.56675880068181,"TCE; NO3N","","high",34.093396,-118.112743,"DHS"
"1910001-007",3,1,2.50963926868339,"TCPR123; TCE; NO3N","NO3N","high",34.094805,-118.112999,"DHS"
"1910001-008",2,3,1.29630277621701,"TCE; NO3N","TCE; NO3N; PCATE","high",34.103528,-118.120872,"DHS"
"1910001-010",1,1,3.33702823428796,"TCPR123","NO3N","high",34.095226,-118.10844,"DHS"
"1910001-011",2,0,4.73325563325563,"DCE12C; TCE","","high",34.083333,-118.116667,"DHS"
"1910001-012",0,1,NA,"","NO3N","med",34.084384,-118.108933,"DHS"
"1910001-013",0,0,NA,"","","low",34.087323,-118.109101,"DHS"
"1910001-014",0,0,NA,"","","low",34.075967,-118.099109,"DHS"
"1910002-001",1,1,1.07,"PCE","PCE","high",34.070469,-118.079872,"DHS"
"1910002-002",1,1,1.21333333333333,"PCE","CR6","high",34.070521,-118.079886,"DHS"
"1910003-002",1,0,1.055,"CR6","","high",34.105076,-118.051013,"DHS"
"1910003-005",1,0,1.28,"CR6","","high",34.145041,-118.068606,"DHS"
"1910003-006",1,0,1.3375,"TCPR123","","high",34.139236,-118.066161,"DHS"
"1910003-007",1,1,1.5,"TCE","TCE","high",34.107259,-118.016846,"DHS"
"1910003-008",2,2,1.84181818181818,"TCE; NO3N","TCE; NO3N","high",34.114892,-118.005919,"DHS"
"1910003-009",2,1,1.89833333333333,"TCE; NO3N","NO3N","high",34.114869,-118.007066,"DHS"
"1910003-011",2,2,1.16166666666667,"PCE; TCE","PCE; TCE","high",34.157502,-118.034423,"DHS"
"1910003-012",0,0,NA,"","","low",34.158185,-118.033103,"DHS"
"1910003-013",3,2,1.34741000110994,"PCE; TCE; TCPR123","PCE; TCE","high",34.157965,-118.035078,"DHS"
"1910003-014",0,0,NA,"","","low",34.158727,-118.033592,"DHS"
"1910003-015",0,0,NA,"","","low",34.1048,-118.008453,"DHS"
"1910003-018",1,1,17.6275,"TCPR123","NO3N","high",34.142853,-118.023514,"DHS"
"1910003-025",1,0,1.19,"CR6","","high",34.15268,-118.056532,"DHS"
"1910003-037",2,1,1.57396577380952,"TCPR123; CR6","CR6","high",34.146753,-118.068103,"DHS"
"1910003-039",0,0,NA,"","","low",34.177883,-118.050598,"DHS"
"1910003-041",0,1,NA,"","CR6","med",34.122522,-118.026277,"DHS"
"1910005-001",1,0,1.2275,"CR6","","high",34.627623,-117.822606,"DHS"
"1910005-003",1,0,1.17727680555556,"CR6","","high",34.6204,-117.814256,"DHS"
"1910005-008",0,1,NA,"","CR6","med",34.6275,-117.822778,"DHS"
"1910006-012",0,0,NA,"","","low",33.460408,-118.525482,"DHS"
"1910006-020",0,0,NA,"","","low",33.390168,-118.372946,"DHS"
"1910007-001",0,0,NA,"","","low",34.151924,-117.920425,"DHS"
"1910007-002",0,0,NA,"","","low",34.152371,-117.918925,"DHS"
"1910007-003",0,0,NA,"","","low",34.150768,-117.920428,"DHS"
"1910007-004",0,0,NA,"","","low",34.151413,-117.918932,"DHS"
"1910007-005",0,0,NA,"","","low",34.144673,-117.909578,"DHS"
"1910007-006",0,0,NA,"","","low",34.143213,-117.913448,"DHS"
"1910007-007",0,0,NA,"","","low",34.140729,-117.914741,"DHS"
"1910007-010",2,2,1.24851353905763,"PCATE; NO3N","PCATE; NO3N","high",34.112766,-117.915458,"DHS"
"1910007-033",0,0,NA,"","","low",34.152973,-117.919393,"DHS"
"1910007-034",0,0,NA,"","","low",34.15387,-117.918656,"DHS"
"1910009-001",1,0,1.73729964154209,"PCE","","high",34.105564,-117.960866,"DHS"
"1910009-002",1,1,1.71474520758689,"PCE","PCE","high",34.105567,-117.960928,"DHS"
"1910009-005",0,0,NA,"","","low",34.106225,-117.964011,"DHS"
"1910009-006",1,0,3.31085831012365,"NNSM","","high",34.106208,-117.964528,"DHS"
"1910009-007",9,4,6.0934852113938,"PCE; TCE; NNSM; TCPR123; CTCL; PCATE; DCE11; DCE12C; NO3N","PCATE; DCE11; NO3N; DCA12","high",34.105899,-117.945222,"DHS"
"1910009-033",5,3,1.55921090408954,"DCE11; NO3N; TCE; PCE; PCATE","DCE11; TCE; PCATE","high",34.106114,-117.940087,"DHS"
"1910009-034",6,0,1.95474150579039,"PCE; DCE11; PCATE; TCE; NO3N; TCPR123","","high",34.102746,-117.943274,"DHS"
"1910010-005",0,0,NA,"","","low",34.659618,-118.168069,"DHS"
"1910013-029",0,0,NA,"","","low",33.881855,-118.120438,"DHS"
"1910017-002",0,0,NA,"","","low",34.440394,-118.516679,"DHS"
"1910017-006",0,0,NA,"","","low",34.455876,-118.49762,"DHS"
"1910017-007",0,0,NA,"","","low",34.42442,-118.498298,"DHS"
"1910017-008",0,0,NA,"","","low",34.420205,-118.424747,"DHS"
"1910017-009",0,0,NA,"","","low",34.420339,-118.425032,"DHS"
"1910017-012",0,0,NA,"","","low",34.41701,-118.436047,"DHS"
"1910017-013",0,0,NA,"","","low",34.412788,-118.465142,"DHS"
"1910017-014",0,0,NA,"","","low",34.412831,-118.464266,"DHS"
"1910017-015",0,0,NA,"","","low",34.412625,-118.465782,"DHS"
"1910017-016",0,0,NA,"","","low",34.42026,-118.426879,"DHS"
"1910017-019",0,0,NA,"","","low",34.413773,-118.457311,"DHS"
"1910017-020",0,0,NA,"","","low",34.417436,-118.528131,"DHS"
"1910017-025",0,0,NA,"","","low",34.417036,-118.435481,"DHS"
"1910017-039",0,0,NA,"","","low",34.422969,-118.505913,"DHS"
"1910017-040",0,0,NA,"","","low",34.425391,-118.495866,"DHS"
"1910018-001",0,0,NA,"","","low",33.880617,-118.142926,"DHS"
"1910018-002",0,0,NA,"","","low",33.885471,-118.14287,"DHS"
"1910018-007",1,0,1.00159099025767,"PB","","high",33.889131,-118.1099,"DHS"
"1910018-009",0,0,NA,"","","low",33.9,-118.15,"DHS"
"1910018-015",0,0,NA,"","","low",33.869175,-118.111879,"DHS"
"1910020-003",1,1,1.21280952380952,"ALPHA","NO3N","high",34.14011,-118.067872,"DHS"
"1910020-004",5,5,2.12763,"TCPR123; PCE; NO3N; ALPHA; CR6","PCE; NO3N; ALPHA; CR6; U","high",34.141965,-118.072309,"DHS"
"1910020-005",1,1,1.3,"CR6","CR6","high",34.123733,-118.066375,"DHS"
"1910022-002",3,1,1.80582475050328,"PCE; TCE; NO3N","PCATE","high",34.051675,-117.809149,"DHS"
"1910022-005",2,1,1.26339311305272,"NO3N; PCATE","PCATE","high",34.062033,-117.796307,"DHS"
"1910023-001",2,0,1.15251999023385,"CR6; AL","","high",34.708196,-118.075866,"DHS"
"1910023-002",0,0,NA,"","","low",34.708158,-118.076181,"DHS"
"1910023-004",0,2,NA,"","AS; CR6","med",34.716007,-118.063949,"DHS"
"1910024-002",0,0,NA,"","","low",34.100383,-117.722603,"DHS"
"1910024-006",0,0,NA,"","","low",34.123081,-117.6869,"DHS"
"1910024-007",2,0,2.58072074025812,"TCE; CR6","","high",34.093767,-117.714497,"DHS"
"1910024-008",1,1,1.48,"TCE","TCE","high",34.09362,-117.713114,"DHS"
"1910024-011",2,1,6.755,"TCPR123; TCE","CR6","high",34.106201,-117.706609,"DHS"
"1910024-017",1,1,1.02,"TCPR123","NO3N","high",34.124422,-117.720469,"DHS"
"1910024-018",0,0,NA,"","","low",34.081393,-117.707556,"DHS"
"1910024-019",0,1,NA,"","CR6","med",34.124888,-117.700748,"DHS"
"1910024-020",0,0,NA,"","","low",34.117538,-117.705904,"DHS"
"1910024-021",0,0,NA,"","","low",34.130043,-117.696335,"DHS"
"1910024-022",0,0,NA,"","","low",34.129191,-117.700667,"DHS"
"1910024-024",0,0,NA,"","","low",34.135666,-117.700162,"DHS"
"1910024-025",0,0,NA,"","","low",34.134435,-117.700568,"DHS"
"1910024-029",2,1,7.15739623273486,"TCE; AS","CR6","high",34.093579,-117.713871,"DHS"
"1910024-030",0,0,NA,"","","low",34.118926,-117.697507,"DHS"
"1910024-039",0,0,NA,"","","low",34.098799,-117.725772,"DHS"
"1910024-040",0,0,NA,"","","low",34.101333,-117.710216,"DHS"
"1910025-001",0,0,NA,"","","low",34.473443,-117.857108,"DHS"
"1910026-003",0,1,NA,"","ALPHA","med",33.9,-118.216667,"DHS"
"1910026-007",0,0,NA,"","","low",33.883333,-118.216667,"DHS"
"1910026-009",0,0,NA,"","","low",33.88097,-118.237533,"DHS"
"1910026-011",0,0,NA,"","","low",33.884718,-118.214421,"DHS"
"1910026-012",0,0,NA,"","","low",33.883333,-118.216667,"DHS"
"1910026-013",0,0,NA,"","","low",33.881676,-118.227583,"DHS"
"1910026-014",1,1,1.2,"AL","PCE","high",33.920505,-118.219997,"DHS"
"1910026-015",0,0,NA,"","","low",33.895597,-118.230532,"DHS"
"1910026-019",0,0,NA,"","","low",33.909446,-118.216066,"DHS"
"1910027-002",1,0,1.23716666666667,"CR6","","high",34.643659,-117.827626,"DHS"
"1910028-001",0,0,NA,"","","low",34.248222,-118.22661,"DHS"
"1910028-002",1,1,1.076697503885,"NO3N","NO3N","high",34.220041,-118.250523,"DHS"
"1910028-005",1,0,1.23611057692308,"NO3N","","high",34.219255,-118.249106,"DHS"
"1910028-006",0,1,NA,"","NO3N","med",34.210748,-118.242236,"DHS"
"1910028-007",1,1,1.09716462703963,"NO3N","NO3N","high",34.221442,-118.251303,"DHS"
"1910028-008",0,1,NA,"","NO3N","med",34.204799,-118.237037,"DHS"
"1910028-009",1,1,1.10915333947454,"NO3N","NO3N","high",34.223766,-118.253446,"DHS"
