"GEOID","CRF1","CRF2","CRF3","CL1","CL2","highsec","medsec","datasec","areasec","CRF4","wq_score","datacov","wq_risk","ex_risk","Pop18","adj_dw","statesmallcount","dwss_cou","dwss_den","DAC_status","prio1","comb_risk"
60770052091,1,2,1.16,"NO3N","NO3N; CR6",1,1,5,5,30,63.48,100,27,92,2178,35.46,0,35.46,35.805,"None",119,86
60770052092,2,1,1.17,"NO3N; AS","NO3N",2,0,2,2,100,261.73,100,69,85,2087,17.73,0,17.73,20.501,"None",154,96
60770052093,1,1,1.16,"NO3N","NO3N",1,0,1,1,100,161.6,100,54,82,3122,11.24,0,11.24,15.936,"None",136,91
60770052101,2,1,1.18,"NO3N; AS","NO3N",3,0,4,4,75,196.35,100,61,87,7007,35.02,0,35.02,22.206,"None",148,94
60770052102,1,0,1.2,"AS","",1,0,1,1,100,112,100,40,82,3747,14.7,0,14.7,16.023,"None",122,87
60770052103,1,0,1.2,"AS","",3,0,3,3,100,112,100,40,99,1384,26.81,0,26.81,103.466,"None",139,92
60770053032,0,1,0,"","NO3N",0,1,4,4,12.5,6.25,100,3,99,1468,22.48,0,22.48,110.87,"None",102,80
60770053051,0,1,0,"","NO3N",0,1,3,3,16.67,8.33,100,4,96,1980,19.02,0,19.02,57.842,"DAC",100,79
60770053052,0,1,0,"","NO3N",0,1,4,4,12.5,6.25,100,3,99,1628,22.48,0,22.48,104.255,"None",102,80
60770053053,0,1,0,"","NO3N",0,2,3,3,33.33,16.67,100,9,96,2189,25.51,0,25.51,53.783,"None",105,81
60770053054,0,1,0,"","NO3N",0,3,4,4,37.5,18.75,100,10,100,1469,38.91,0,38.91,176.597,"None",110,83
60770053071,0,1,0,"","NO3N",0,2,3,3,33.33,16.67,100,9,98,1444,30.7,0,30.7,74.506,"None",107,82
60770053072,0,1,0,"","NO3N",0,1,2,2,25,12.5,100,8,97,1735,20.32,0,20.32,64.514,"None",105,81
60770053083,1,1,1.2,"AS","NO3N",2,1,4,4,62.5,101.25,100,36,92,2776,16,0,16,33.466,"None",128,89
60770054031,1,0,1.2,"AS","",1,0,2,2,50,56,100,24,82,1454,4.76,0,4.76,15.934,"DAC",106,81
60770054032,1,1,1.2,"AS","CR6",1,1,2,2,75,121.5,100,45,68,1332,3.03,0,3.03,7.902,"None",113,84
60770054033,1,0,1.2,"AS","",2,0,2,2,100,112,100,40,58,1764,2.16,0,2.16,5.325,"None",98,77
60770054034,1,0,1.2,"AS","",4,0,4,4,100,112,100,40,98,1637,27.67,0,27.67,87.131,"None",138,92
60770054051,0,1,0,"","CR6",0,1,2,2,25,12.5,100,8,83,2440,10.38,0,10.38,17.891,"None",91,70
60770054052,0,1,0,"","CR6",0,1,4,4,12.5,6.25,100,3,97,942,15.13,0,15.13,63.049,"SDAC",100,79
60770054061,1,1,1.2,"AS","CR6",1,1,2,2,75,121.5,100,45,59,2457,3.03,0,3.03,5.462,"DAC",104,81
60770054062,1,1,1.2,"AS","CR6",1,1,4,4,37.5,60.75,100,27,90,1001,8.22,0,8.22,30.103,"DAC",117,85
60770055011,2,3,1.32,"AS; CR6","AS; ALPHA; NO3N",14,0,14,25,56,203.38,56,62,37,3271,44.54,0,44.54,2.543,"DAC",99,78
60770055012,2,4,1.31,"CR6; AS","CR6; ALPHA; NO3N; AS",12,10,28,37,45.95,189.81,75.68,60,51,810,137.07,0,137.07,4.167,"None",111,83
60770055021,2,1,1.16,"NO3N; AS","NO3N",13,2,44,158,8.86,23.18,27.85,11,12,1083,161.28,0,161.28,0.763,"None",23,15
60770055022,2,3,1.18,"NO3N; AS","CR6; NO3N; AS",2,15,28,36,26.39,95.47,77.78,35,62,876,189.38,0,189.38,6.277,"None",97,76
60790100021,1,1,20.8,"NO3N","F",5,4,85,181,3.87,13.85,46.96,8,10,863,131.88,0,131.88,0.634,"None",18,11
60790100022,2,2,1.76,"AS; NO3N","AS; NO3N",7,5,42,63,15.08,47.89,66.67,20,2,3112,10.38,0,10.38,0.146,"None",22,14
60790100023,1,0,23,"NO3N","",2,0,23,41,4.88,16.1,56.1,9,9,551,23.78,0,23.78,0.615,"None",18,11
60790100161,5,4,4.5,"AS; SE; ALPHA; NO3N; PB","AS; SE; ALPHA; NO3N",45,7,123,142,34.15,254.44,86.62,68,16,2478,154.36,1,155.36,0.989,"None",84,63
60790100162,1,2,1.34,"AS","AS; NO3N",3,0,10,10,30,64.02,100,27,21,2610,4.32,0,4.32,1.283,"None",48,33
60790101011,5,3,1.64,"SE; F; AS; PB; ALPHA","AS; ALPHA; SE",13,1,18,18,75,499.77,100,88,28,1743,25.08,0,25.08,1.79,"None",116,85
60790101021,3,0,2.16,"F; AS; PB","",4,0,4,4,100,321.61,100,77,84,2233,11.24,0,11.24,19.127,"SDAC",161,97
60790101022,4,2,2.32,"AS; PB; F; SE","AS; ALPHA",5,0,5,5,100,523.24,100,89,79,1061,11.67,0,11.67,13.304,"SDAC",168,99
60790101023,2,0,2.18,"F; PB","",2,0,3,3,66.67,147.86,100,51,68,1374,5.62,0,5.62,7.987,"DAC",119,86
60790101024,2,1,1.57,"AS; F","AS",3,0,4,4,75,199.27,100,61,89,1269,11.24,0,11.24,27.255,"DAC",150,95
60790101025,3,1,1.88,"F; AS; PB","AS",4,0,5,5,80,295.05,100,73,64,1257,7.35,0,7.35,6.631,"DAC",137,92
60790102011,6,4,1.61,"AS; PB; PCE; F; SE; NO3N","AS; ALPHA; NO3N; SE",17,3,34,34,54.41,444.06,100,85,54,3577,103.34,0,103.34,4.545,"None",139,92
60790102012,4,1,1.86,"F; AS; PB; NO3N","AS",2,0,4,4,50,234.32,100,67,50,3687,9.51,1,10.51,4.104,"None",117,85
60790102021,2,1,1.21,"PCE; AS","AS",3,0,3,3,100,262.14,100,69,28,2258,1.3,0,1.3,1.779,"DAC",97,76
60790102022,2,1,1.32,"AS; PCE","AS",8,0,12,12,66.67,175.5,100,58,32,3073,15.13,0,15.13,2.09,"None",90,69
60790102041,1,1,1.42,"AS","AS",2,0,2,2,100,164.18,100,56,18,2939,1.3,0,1.3,1.124,"None",74,54
60790102051,2,1,1.36,"AS; NO3N","AS",2,0,3,3,66.67,175.7,100,58,45,1252,1.73,0,1.73,3.438,"None",103,80
60790102053,2,1,1.33,"AS; NO3N","AS",3,0,4,4,75,197.44,100,61,38,2082,1.73,0,1.73,2.606,"None",99,78
60790103001,4,1,1.46,"AS; PCE; NO3N; ALPHA","AS",29,1,59,59,50,232.31,100,66,48,2610,211.44,0,211.44,3.815,"None",114,84
60790103002,4,3,1.31,"NO3N; U; SE; AS","NO3N; AS; SE",35,15,222,458,9.28,52.25,48.47,21,5,2218,182.47,0,182.47,0.298,"None",26,17
60790103004,4,4,1.31,"AS; SE; CR6; NO3N","AS; NO3N; SE; CR6",39,7,127,238,17.86,109.48,53.36,38,5,3106,97.72,0,97.72,0.311,"None",43,30
60790105032,2,1,1.38,"NO3N; SE","NO3N",5,0,6,7,71.43,188.4,85.71,60,3,2287,0.43,0,0.43,0.213,"None",63,45
60790105033,2,1,1.45,"NO3N; SE","NO3N",4,0,6,7,57.14,151.12,85.71,51,9,1145,1.3,0,1.3,0.583,"None",60,43
60790106022,2,1,1.38,"NO3N; SE","NO3N",2,0,5,5,40,105.53,100,37,4,1316,0.43,0,0.43,0.252,"None",41,28
60790106031,2,1,1.35,"NO3N; SE","NO3N",5,1,6,6,91.67,241.51,100,67,39,737,2.59,0,2.59,2.661,"DAC",106,81
60790106032,2,1,1.46,"NO3N; SE","NO3N",5,1,10,10,55,145.5,100,50,11,710,3.89,0,3.89,0.74,"DAC",61,44
60790107011,1,2,1.28,"NO3N","CR6; NO3N",2,1,3,3,83.33,177.34,100,58,74,1778,4.32,0,4.32,10.559,"None",132,90
60790107012,1,2,1.22,"NO3N","CR6; NO3N",2,1,3,3,83.33,176.83,100,58,62,2135,4.32,0,4.32,6.288,"None",120,86
60790107013,1,2,1.22,"NO3N","CR6; NO3N",1,1,2,2,75,159.15,100,52,80,1438,4.32,0,4.32,14.485,"None",132,90
60790107031,1,1,1.22,"NO3N","NO3N",1,0,2,2,50,81.1,100,32,91,1594,14.7,0,14.7,30.453,"DAC",123,87
60790107032,1,2,1.22,"NO3N","CR6; NO3N",3,1,5,5,70,148.54,100,51,72,1970,17.3,0,17.3,9.363,"None",123,87
60790107071,2,2,1.33,"NO3N; SE","NO3N; CR6",12,1,14,16,78.12,244.8,87.5,68,8,841,4.76,0,4.76,0.508,"None",76,56
60790107072,1,1,1.34,"NO3N","NO3N",2,0,2,2,100,163.42,100,56,60,2193,3.89,0,3.89,5.774,"None",116,85
60790107073,1,1,1.34,"NO3N","NO3N",3,0,3,3,100,163.42,100,56,78,1153,3.89,0,3.89,12.783,"None",134,91
60790107074,1,1,1.32,"NO3N","NO3N",6,0,7,8,75,122.39,87.5,45,31,1198,6.49,0,6.49,1.982,"None",76,56
60790107075,1,1,1.26,"NO3N","NO3N",3,0,4,4,75,121.95,100,45,84,1330,16.86,0,16.86,18.204,"None",129,89
60790110011,1,0,1.75,"TCE","",1,0,2,2,50,58.75,100,26,83,1937,5.62,0,5.62,17.908,"DAC",109,82
60790110012,2,0,2.08,"TCE; U","",3,0,8,9,33.33,73.59,88.89,29,25,1387,6.49,0,6.49,1.542,"None",54,38
60790110013,2,1,1.4,"TCE; PCE","PCE",2,0,3,3,66.67,176.03,100,58,74,1808,5.62,0,5.62,10.645,"DAC",132,90
60790111023,5,5,1.69,"TCPR123; CR6; NO3N; PCE; BA","TCPR123; CR6; NO3N; PCE; BA",2,0,2,2,100,766.89,100,95,27,1416,0.43,0,0.43,1.714,"None",122,87
60790111024,6,5,2.33,"TCE; TCPR123; CR6; NO3N; PCE; BA","TCPR123; CR6; NO3N; PCE; BA",4,0,5,5,80,698.62,100,94,75,2045,6.05,1,7.05,10.832,"None",169,99
60790111031,5,5,1.6,"PCE; TCPR123; CR6; NO3N; BA","PCE; TCPR123; CR6; NO3N; BA",3,0,4,4,75,574.48,100,91,27,1337,1.73,0,1.73,1.687,"None",118,86
60790111032,6,5,1.61,"NO3N; U; PCE; CR6; TCPR123; BA","NO3N; PCE; CR6; TCPR123; BA",5,0,6,6,83.33,721.73,100,95,80,1525,25.94,1,26.94,14.491,"DAC",175,99
60790112002,3,2,2.43,"TCE; NO3N; PB","NO3N; AS",7,0,8,8,87.5,371.22,100,81,3,941,0.86,0,0.86,0.214,"None",84,63
60790112004,4,3,2.12,"TCE; PCE; NO3N; PB","PCE; NO3N; AS",6,0,8,8,75,428.4,100,84,7,1258,1.73,0,1.73,0.446,"SDAC",91,70
60790113001,4,3,1.8,"NO3N; CR6; TCPR123; PCE","NO3N; CR6; PCE",4,0,5,5,80,454.4,100,85,58,3118,10.38,0,10.38,5.446,"DAC",143,93
60790113002,5,3,2.09,"NO3N; CR6; PCE; VC; PB","PCE; NO3N; AS",8,0,10,10,80,536.75,100,90,23,2475,3.03,1,4.03,1.421,"None",113,84
60790113003,5,2,2.47,"CR6; VC; NO3N; PB; PCE","NO3N; PCE",4,0,5,5,80,499.74,100,88,64,1283,5.19,0,5.19,6.616,"None",152,95
60790113004,4,3,1.66,"NO3N; CR6; PCE; TCPR123","NO3N; PCE; CR6",4,0,4,4,100,566.56,100,90,71,793,6.92,0,6.92,8.896,"Data Not Available",161,97
60790114001,1,1,2.67,"PB","AS",2,0,2,4,50,88.33,50,34,11,3088,0.43,0,0.43,0.719,"Data Not Available",45,31
60790115011,4,3,1.8,"NO3N; PCE; CR6; TCPR123","NO3N; PCE; CR6",4,0,5,5,80,454.37,100,85,72,1793,7.78,0,7.78,9.589,"DAC",157,96
60790115031,6,4,1.51,"BA; NO3N; U; HG; CR6; SE","NO3N; BA; SE; ALPHA",9,0,17,17,52.94,431.51,100,84,24,1180,16.43,0,16.43,1.489,"None",108,82
60790115032,9,7,1.87,"NO3N; BA; U; HG; CR6; TCE; TCPR123; SE; PCE","NO3N; CR6; BA; TCPR123; SE; PCE; ALPHA",7,0,10,10,70,888.08,100,97,65,2172,30.27,1,31.27,6.929,"None",162,97
60790115041,4,5,2.22,"SE; SB; AS; NO3N","AS; SE; CD; NO3N; ALPHA",15,9,89,121,16.12,108.32,73.55,38,1,479,5.62,0,5.62,0.044,"None",39,26
60790115042,3,2,2.18,"TCE; NO3N; PB","NO3N; AS",11,0,23,41,26.83,113.17,56.1,41,1,1466,0.86,0,0.86,0.023,"Data Not Available",42,29
60790116001,9,8,2.14,"NO3N; HG; AS; BA; TCE; CR6; TCPR123; SE; PCE","NO3N; AS; BA; SE; CR6; TCPR123; ALPHA; PCE",7,0,10,10,70,924.99,100,98,32,1824,7.78,2,9.78,2.132,"None",130,90
60790116002,1,2,2,"BRO3","SE; AS",4,4,11,11,54.55,120,100,44,10,970,3.89,0,3.89,0.671,"None",54,38
60790116003,10,8,2.17,"NO3N; BRO3; CR6; AS; BA; TCE; TCPR123; PCE; SE; PB","NO3N; AS; CR6; SE; BA; TCPR123; PCE; ALPHA",23,2,53,91,26.37,374.95,58.24,81,10,1239,58.8,2,60.8,0.655,"None",91,70
60790117012,1,1,2,"BRO3","AS",2,1,9,13,19.23,32.69,69.23,17,2,1518,1.3,0,1.3,0.154,"None",19,12
60790117014,3,3,2.31,"AS; NO3N; F","AS; NO3N; SE",6,0,9,9,66.67,315.37,100,76,35,1266,7.78,0,7.78,2.319,"None",111,83
60790118001,3,2,2.4,"AS; F; NO3N","AS; NO3N",3,1,4,4,87.5,370.98,100,81,47,1251,3.03,0,3.03,3.575,"None",128,89
60790118002,3,3,2.33,"AS; F; NO3N","AS; F; NO3N",5,1,6,6,91.67,433.89,100,84,40,1377,5.19,0,5.19,2.848,"None",124,88
60790118003,3,3,2.38,"AS; F; NO3N","AS; F; NO3N",4,0,4,4,100,473.85,100,87,34,1009,2.16,0,2.16,2.228,"None",121,86
60790118004,5,3,1.73,"AS; CD; SE; NO3N; F","CD; AS; NO3N",4,0,4,4,100,667.33,100,93,47,1077,1.3,0,1.3,3.663,"None",140,92
60790118005,4,2,1.86,"AS; CD; SE; NO3N","AS; NO3N",5,1,8,8,68.75,356.54,100,79,20,2523,4.76,1,5.76,1.227,"None",99,78
60790119011,5,3,1.8,"CD; SE; NO3N; AS; F","CD; AS; NO3N",4,0,6,6,66.67,445.35,100,85,31,1457,5.62,0,5.62,2.055,"None",116,85
60790119012,5,2,1.95,"CD; SE; NO3N; AS; F","CD; NO3N",3,0,3,3,100,619.51,100,92,63,1679,4.32,0,4.32,6.556,"None",155,96
60790119024,2,1,1.51,"SE; NO3N","NO3N",2,0,2,2,100,265.14,100,70,48,2346,1.3,0,1.3,3.725,"None",118,86
60790122001,2,1,1.46,"SE; NO3N","NO3N",3,0,4,4,75,198.47,100,61,41,2279,1.3,0,1.3,2.914,"None",102,80
60790122002,2,1,1.33,"SE; NO3N","NO3N",2,0,7,7,28.57,75.23,100,29,5,775,0.43,0,0.43,0.284,"Data Not Available",34,23
60790122003,3,2,1.69,"CD; SE; NO3N","CD; NO3N",4,0,4,4,100,416.87,100,83,65,2053,5.62,0,5.62,7.124,"None",148,94
60790122004,2,1,1.51,"SE; NO3N","NO3N",2,0,2,2,100,265.14,100,70,57,2153,1.3,0,1.3,5.082,"DAC",127,89
60790123021,7,6,1.9,"AS; NO3N; HG; F; BA; SE; NO2","NO3N; AS; F; BA; SE; ALPHA",20,1,29,29,70.69,720.34,100,94,15,3052,21.62,3,24.62,0.947,"None",109,82
60790123022,3,3,2.01,"SE; NO3N; AS","NO3N; AS; CD",12,7,49,76,20.39,95.87,64.47,35,7,492,35.89,1,36.89,0.5,"Data Not Available",42,29
60790123023,2,3,2.54,"NO3N; AS","NO3N; AS; CR",22,6,162,389,6.43,24.12,41.65,11,5,1396,151.33,1,152.33,0.34,"None",16,10
60790123041,5,3,1.91,"NO3N; CD; SE; AS; TCPR123","NO3N; SE; AS",44,6,73,86,54.65,365.66,84.88,80,21,3282,99.45,4,103.45,1.31,"None",101,79
60790123042,3,2,1.35,"AS; NO3N; SE","NO3N; CR",7,1,9,9,83.33,344.6,100,78,62,2733,24.21,2,26.21,6.102,"None",140,92
60790123043,1,1,1.63,"NO3N","NO3N",6,0,7,7,85.71,142.53,100,50,64,1280,11.24,1,12.24,6.662,"None",114,84
60790123044,4,3,2.18,"AS; NO3N; CD; SE","NO3N; AS; CR",10,3,19,19,60.53,346.12,100,78,66,1874,65.29,1,66.29,7.414,"DAC",144,93
60790123045,4,3,1.76,"NO3N; CD; SE; AS","NO3N; AS; CR",9,1,13,13,73.08,414.81,100,83,62,1881,45.83,1,46.83,6.245,"None",145,94
60790124011,1,0,1.68,"NO3N","",2,0,5,5,40,46.72,100,20,93,1115,41.51,1,42.51,37.46,"None",113,84
60790124012,1,1,1.47,"NO3N","AS",1,0,7,7,14.29,23.53,100,11,81,1952,47.56,0,47.56,14.939,"None",92,71
60790124013,1,0,1.79,"NO3N","",4,0,7,7,57.14,67.37,100,28,80,3454,38.48,0,38.48,14.373,"None",108,82
60790124021,2,2,1.61,"NO3N; TCPR123","NO3N; AS",4,2,9,9,55.56,175.63,100,58,76,3080,49.29,0,49.29,11.872,"None",134,91
60790124022,2,2,1.65,"NO3N; TCPR123","NO3N; AS",6,1,9,9,72.22,228.58,100,66,80,3352,56.21,0,56.21,14.054,"None",146,94
60790124023,2,2,1.46,"NO3N; TCPR123","NO3N; AS",2,0,4,4,50,157.29,100,52,91,3684,32,0,32,30.728,"None",143,93
60790125021,1,0,1.46,"NO3N","",1,0,3,3,33.33,38.2,100,18,39,1345,1.3,0,1.3,2.732,"None",57,41
60790125023,1,0,1.46,"NO3N","",3,0,6,6,50,57.3,100,25,24,2999,2.59,0,2.59,1.496,"None",49,34
60790125031,1,0,1.46,"NO3N","",1,0,3,3,33.33,38.2,100,18,37,2067,3.03,0,3.03,2.547,"None",55,39
60790125051,1,2,1.46,"NO3N","NO3N; ALPHA",1,3,9,9,27.78,59.61,100,26,6,1995,1.3,0,1.3,0.421,"None",32,21
60790125052,0,1,0,"","NO3N",0,1,4,4,12.5,6.25,100,3,23,1440,1.3,0,1.3,1.422,"None",26,17
60790125053,1,0,1.46,"NO3N","",1,0,4,4,25,28.65,100,16,27,1662,1.3,0,1.3,1.714,"None",43,30
60790126001,1,1,1.46,"NO3N","ALPHA",1,1,8,8,18.75,30.86,100,17,27,1502,4.32,0,4.32,1.668,"None",44,30
60790126002,1,0,1.46,"NO3N","",1,0,5,5,20,22.92,100,11,46,1664,3.46,0,3.46,3.452,"None",57,41
60790127021,2,2,2.13,"NO3N; F","NO3N; AS",43,26,175,1076,5.2,16.72,16.26,9,1,880,47.13,0,47.13,0.033,"SDAC",10,6
60790127022,5,2,1.57,"F; SB; AS; THM; TCLME","NO3N; SB",21,7,119,143,17.13,105.49,83.22,37,1,1041,12.54,0,12.54,0.076,"Data Not Available",38,25
60790127023,3,0,1.08,"AS; THM; TCLME","",10,0,14,14,71.43,222.02,100,65,3,1644,1.73,0,1.73,0.181,"None",68,49
60790127024,3,0,1.08,"AS; THM; TCLME","",1,0,24,48,2.08,6.47,50,4,3,660,9.51,0,9.51,0.211,"None",7,4
60790127025,2,0,1.07,"THM; TCLME","",3,0,10,10,30,63.21,100,27,18,2627,6.05,0,6.05,1.118,"None",45,31
60790127041,2,1,1.33,"ALPHA; NO3N","ALPHA",1,5,45,56,6.25,16.45,80.36,9,9,2664,28.97,0,28.97,0.614,"None",18,11
60790127042,0,1,0,"","ALPHA",0,2,10,10,10,5,100,2,9,2154,3.89,0,3.89,0.606,"None",11,6
60790127043,3,2,1.38,"AS; NO3N; ALPHA","ALPHA; AS",3,2,9,9,44.44,183.91,100,60,61,3279,28.97,0,28.97,6.04,"None",121,87
60790127044,2,1,1.33,"ALPHA; NO3N","ALPHA",1,3,14,14,17.86,47.01,100,20,35,1190,21.19,0,21.19,2.362,"None",55,39
60790128001,1,0,1.46,"NO3N","",1,0,7,7,14.29,16.37,100,9,47,236,6.49,0,6.49,3.603,"DAC",56,40
60790129001,5,4,1.29,"NO3N; AS; ALPHA; THM; TCLME","NO3N; PCATE; AS; ALPHA",11,10,109,114,14.04,100.05,95.61,36,21,2257,166.47,0,166.47,1.289,"None",57,41
60790129002,3,2,1.36,"AS; NO3N; ALPHA","AS; ALPHA",4,3,8,8,68.75,284.34,100,73,37,2676,4.76,0,4.76,2.484,"None",110,83
60790130001,2,1,1.54,"NO3N; SE","NO3N",5,0,100,339,1.47,3.91,29.5,2,1,1513,28.54,0,28.54,0.065,"None",3,2
60790130002,4,2,1.82,"NO3N; VC; PB; SE","NO3N; CR6",28,2,69,111,26.13,135.38,62.16,49,7,1420,50.59,0,50.59,0.451,"None",56,40
60816101001,1,0,3.08,"MTBE","",3,0,3,3,100,130.76,100,47,22,2631,0.43,0,0.43,1.4,"None",69,50
60816102011,1,0,2.31,"MTBE","",2,0,3,3,66.67,82.05,100,33,25,901,0.86,0,0.86,1.585,"DAC",58,41
60816102013,1,0,2.31,"MTBE","",2,0,2,2,100,123.08,100,45,62,795,0.43,0,0.43,6.186,"None",107,82
60816102014,1,0,2.31,"MTBE","",2,0,2,2,100,123.08,100,45,44,2021,0.43,0,0.43,3.217,"SDAC",89,68
60816102021,1,0,2.69,"MTBE","",4,0,4,4,100,126.92,100,46,20,3151,1.3,0,1.3,1.22,"None",66,48
60816102031,1,0,2.31,"MTBE","",2,0,2,2,100,123.08,100,45,27,1650,0.43,0,0.43,1.727,"None",72,53
60816102032,1,0,2.31,"MTBE","",2,0,3,4,50,61.54,75,27,89,2429,3.03,0,3.03,25.687,"None",116,85
60816103021,1,0,2.86,"MTBE","",7,0,9,23,30.43,39.13,39.13,19,2,3257,2.59,0,2.59,0.126,"None",21,13
60816105001,1,0,1.54,"MTBE","",1,0,2,2,50,57.7,100,25,0,990,0,0,0,0,"DAC",25,16
60816105003,1,0,1.54,"MTBE","",1,0,2,2,50,57.7,100,25,0,765,0,0,0,0,"None",25,16
60816106011,1,0,1.54,"MTBE","",1,0,3,3,33.33,38.47,100,18,79,2682,2.59,0,2.59,13.657,"Data Not Available",97,76
60816106023,1,0,1.54,"MTBE","",1,0,5,5,20,23.08,100,11,65,2024,2.59,0,2.59,7.161,"None",76,56
60816107001,1,0,1.54,"MTBE","",1,0,2,2,50,57.7,100,25,48,2799,1.3,0,1.3,3.795,"None",73,53
60816108001,1,0,1.54,"MTBE","",1,0,2,3,33.33,38.47,66.67,18,84,2662,2.59,0,2.59,18.702,"DAC",102,80
60816109001,1,0,3.08,"MTBE","",1,0,1,2,50,65.38,50,28,70,3143,1.73,0,1.73,8.544,"None",98,77
60816109002,1,0,3.08,"MTBE","",1,0,1,2,50,65.38,50,28,74,2002,1.73,0,1.73,10.585,"None",102,80
60816109004,1,0,3.08,"MTBE","",1,0,1,2,50,65.38,50,28,70,1117,1.73,0,1.73,8.82,"None",98,77
60816132001,0,2,0,"","BA; PB",0,2,3,11,9.09,9.09,27.27,5,25,1546,9.51,0,9.51,1.571,"None",30,19
60816134001,0,2,0,"","BA; PB",0,3,3,9,16.67,16.67,33.33,9,42,899,12.11,0,12.11,3.002,"None",51,35
60816134002,0,2,0,"","BA; PB",0,8,8,27,14.81,14.81,29.63,8,30,694,35.46,0,35.46,1.967,"None",38,25
60816134003,0,2,0,"","BA; PB",0,4,9,12,16.67,16.67,75,9,54,1544,25.51,1,26.51,4.685,"None",63,45
60816135021,1,2,2.2,"TCPR123","F; NO3N",5,1,9,14,39.29,87.21,64.29,34,78,1793,124.53,0,124.53,12.812,"None",112,84
60816135022,1,0,2.2,"TCPR123","",1,0,1,6,16.67,20.33,16.67,10,85,1540,59.67,0,59.67,20.15,"None",95,74
60816135023,1,0,2.2,"TCPR123","",2,0,2,5,40,48.8,40,21,96,1505,108.1,0,108.1,59.135,"None",117,85
60816135024,1,2,2.2,"TCPR123","F; NO3N",4,0,4,4,100,222,100,65,98,1747,124.96,0,124.96,73.054,"None",163,98
60816136001,1,2,2.2,"TCPR123","F; NO3N",2,3,15,17,20.59,45.71,88.24,20,78,2343,115.01,0,115.01,13.043,"None",98,77
60816136002,1,2,2.2,"TCPR123","F; NO3N",2,1,9,10,25,55.5,90,23,88,2322,108.96,0,108.96,24.051,"None",111,83
60816136003,1,2,2.2,"TCPR123","F; NO3N",3,3,7,7,64.29,142.71,100,50,95,758,83.02,0,83.02,50.685,"None",145,94
60816136004,1,2,2.2,"TCPR123","F; NO3N",3,1,4,4,87.5,194.25,100,61,91,1068,47.99,0,47.99,30.613,"None",152,95
60816138001,2,2,2.51,"AS; SE","AS; SE",17,0,37,62,27.42,89.15,59.68,34,12,522,43.67,3,46.67,0.765,"None",46,32
60816138002,0,1,0,"","PB",0,3,39,74,2.03,1.01,52.7,1,16,1005,81.72,1,82.72,1.056,"None",17,11
60816138004,2,1,2.49,"AS; SE","AS",5,0,46,120,4.17,11.46,38.33,5,14,1608,120.2,3,123.2,0.926,"None",19,12
60830003023,2,1,1.43,"CN; NO3N","NO3N",1,0,4,4,25,66.06,100,28,86,1055,3.03,0,3.03,20.672,"None",114,84
60830003024,2,1,1.43,"CN; NO3N","NO3N",1,0,2,2,50,132.13,100,48,62,881,0.86,0,0.86,6.146,"None",110,83
60830004001,2,1,1.43,"CN; NO3N","NO3N",1,0,3,3,33.33,88.09,100,34,53,1159,2.16,0,2.16,4.474,"None",87,66
60830004002,2,1,1.39,"CN; NO3N","NO3N",2,0,3,3,66.67,175.97,100,58,69,716,1.73,0,1.73,8.356,"None",127,89
60830005011,1,0,1.33,"CN","",2,0,6,12,16.67,18.89,50,10,28,963,11.67,0,11.67,1.739,"None",38,25
60830006001,1,0,1.33,"CN","",2,0,3,3,66.67,75.56,100,30,55,552,2.16,0,2.16,4.771,"None",85,64
60830007001,2,1,1.7,"CN; NO3N","NO3N",2,0,4,4,50,133.5,100,48,72,1028,7.35,0,7.35,9.619,"None",120,86
60830007002,1,0,1.33,"CN","",2,0,7,14,14.29,16.19,50,9,39,2470,23.78,0,23.78,2.689,"None",48,33
60830008041,2,1,4.23,"CN; NO3N","NO3N",2,0,4,4,50,146.16,100,50,24,789,1.73,0,1.73,1.513,"None",74,54
60830010003,2,1,4.33,"CN; NO3N","NO3N",1,0,1,1,100,293.35,100,73,34,1042,0.43,0,0.43,2.273,"None",107,82
60830012031,2,2,3.81,"CN; NO3N","F; NO3N",2,0,2,2,100,338.1,100,78,28,734,0.43,0,0.43,1.797,"None",106,81
60830012032,2,2,4.11,"CN; NO3N","F; NO3N",4,0,4,4,100,341.1,100,78,9,2234,0.43,0,0.43,0.566,"DAC",87,66
60830012061,2,1,4.33,"CN; NO3N","NO3N",2,0,2,2,100,293.35,100,73,9,1120,0.43,0,0.43,0.577,"None",82,61
60830012062,2,2,3.81,"CN; NO3N","F; NO3N",2,0,2,2,100,338.1,100,78,51,1741,0.43,0,0.43,4.141,"None",129,89
